Id,HasAcceptedAnswer
"365384","1"
"365601","1"
"365924","1"
"366838","1"
"367562","1"
"370077","1"
"370680","1"
"374626","1"
"374768","1"
"375427","1"
"377556","1"
"382603","1"
"383565","1"
"384291","0"
"384336","0"
"385394","1"
"385403","1"
"387686","1"
"388154","1"
"390867","1"
"391237","1"
"392041","1"
"392349","1"
"392784","1"
"393637","1"
"393871","1"
"394372","0"
"337","1"
"469","1"
"594","1"
"4942","1"
"5419","1"
"5909","1"
"13454","0"
"13941","1"
"14281","1"
"15995","0"
"19030","1"
"20927","1"
"24193","1"
"25807","1"
"29733","0"
"31340","1"
"32899","1"
"33534","1"
"33813","1"
"34020","1"
"34328","1"
"34570","1"
"34916","1"
"35817","1"
"36812","1"
"36953","0"
"38056","1"
"38508","1"
"38601","1"
"39929","1"
"39960","1"
"45954","1"
"48176","0"
"48211","0"
"48562","1"
"48777","1"
"49137","1"
"51520","1"
"51553","1"
"55180","0"
"58622","1"
"60352","1"
"60685","1"
"61151","0"
"64237","0"
"66636","1"
"68774","1"
"69645","1"
"70653","1"
"72393","1"
"73663","1"
"73781","1"
"78450","0"
"79754","1"
"82831","0"
"83983","1"
"85119","1"
"88259","0"
"90775","1"
"92230","1"
"92373","1"
"93710","1"
"94334","0"
"95950","0"
"100003","1"
"100210","1"
"102535","1"
"110378","1"
"110923","1"
"111234","1"
"111983","1"
"113170","0"
"113655","1"
"115744","0"
"115844","1"
"117514","0"
"118143","1"
"118260","1"
"118813","1"
"119941","1"
"120584","1"
"120656","1"
"120926","1"
"122277","1"
"122327","1"
"124108","0"
"124692","1"
"126131","0"
"126356","0"
"127803","0"
"128573","0"
"128689","0"
"128815","1"
"130618","1"
"134387","1"
"135246","1"
"136734","1"
"140295","1"
"141432","1"
"141449","1"
"141642","1"
"146789","1"
"149244","1"
"150532","1"
"152344","0"
"152580","1"
"154443","1"
"154592","1"
"156504","1"
"157424","0"
"158268","1"
"159137","1"
"159541","0"
"160298","1"
"160859","1"
"164460","1"
"166198","1"
"168022","0"
"170426","1"
"171512","1"
"172040","1"
"172392","1"
"173278","1"
"178458","1"
"179904","1"
"181573","1"
"181724","1"
"181818","1"
"182053","0"
"182253","1"
"184643","1"
"186202","1"
"187434","1"
"190115","0"
"190967","1"
"191010","1"
"191536","1"
"191644","0"
"192579","0"
"193701","1"
"195771","1"
"196776","1"
"196876","1"
"196924","1"
"197009","1"
"201461","1"
"207763","1"
"207939","0"
"209023","0"
"210522","0"
"211046","1"
"212358","1"
"213237","1"
"213628","1"
"213838","1"
"214881","1"
"216119","1"
"216489","1"
"217666","1"
"217881","1"
"218717","1"
"218935","0"
"222536","0"
"223990","1"
"225086","1"
"227282","0"
"227318","1"
"228912","1"
"229756","1"
"231839","1"
"232162","1"
"234328","0"
"236359","0"
"236692","1"
"237209","1"
"238223","1"
"238697","0"
"238882","1"
"242065","0"
"243060","1"
"243864","1"
"243962","1"
"244438","1"
"245225","1"
"247724","1"
"249110","1"
"249262","1"
"250038","1"
"250397","1"
"250398","1"
"251506","0"
"252417","1"
"252703","1"
"254350","1"
"256564","1"
"257398","1"
"257409","1"
"263690","1"
"265720","1"
"265814","1"
"268930","1"
"270745","1"
"272188","1"
"273002","1"
"273043","1"
"273060","0"
"273192","1"
"274361","1"
"274638","1"
"275572","1"
"275683","1"
"276184","1"
"276286","1"
"276434","1"
"277170","1"
"277187","1"
"279434","0"
"279912","1"
"280222","1"
"283294","1"
"285226","1"
"287204","1"
"287757","1"
"289035","1"
"290397","1"
"290424","1"
"291508","0"
"293482","1"
"294285","1"
"294960","0"
"296499","1"
"296624","1"
"298004","1"
"298185","0"
"298446","1"
"298772","1"
"298779","1"
"298828","0"
"299446","1"
"301134","1"
"301493","1"
"302163","1"
"304152","1"
"304779","1"
"305647","1"
"306811","1"
"306901","1"
"307338","1"
"307729","1"
"308220","0"
"310856","1"
"311188","0"
"311588","1"
"311621","0"
"312549","1"
"312599","1"
"312925","1"
"314749","1"
"315435","0"
"318700","1"
"321582","1"
"321668","0"
"323763","1"
"323972","1"
"324214","1"
"327223","1"
"327483","1"
"328793","1"
"329956","1"
"330367","1"
"330383","1"
"331855","1"
"333097","1"
"335078","1"
"335695","1"
"335891","1"
"336181","1"
"337863","0"
"339217","0"
"343517","1"
"346132","1"
"346267","1"
"348392","1"
"349175","1"
"349369","1"
"349653","1"
"350230","1"
"353152","1"
"353571","1"
"356138","0"
"357968","1"
"358225","1"
"362489","1"
"362522","0"
"364015","0"
"364358","1"
"364486","0"
"364519","1"
"368003","1"
"369305","0"
"369391","1"
"369414","1"
"369764","0"
"369898","1"
"370174","1"
"372365","0"
"373383","1"
"374572","1"
"374763","1"
"379442","1"
"379995","1"
"383944","1"
"387606","1"
"388173","1"
"390263","0"
"390992","1"
"392217","0"
"393053","0"
"394618","0"
"394978","1"
"395053","0"
"395704","1"
"395846","0"
"396421","1"
"396991","0"
"398560","1"
"399956","1"
"399980","1"
"399991","1"
"400050","1"
"401025","1"
"403794","1"
"404744","1"
"405724","1"
"406933","1"
"408039","1"
"408866","1"
"409449","1"
"409732","1"
"410183","0"
"683","1"
"742","1"
"773","1"
"1734","1"
"1829","1"
"3088","0"
"3976","0"
"5313","0"
"5966","1"
"8154","1"
"14422","1"
"16067","1"
"19151","1"
"20063","1"
"20146","0"
"21934","1"
"22059","0"
"22149","1"
"22617","1"
"28165","1"
"28369","1"
"28559","1"
"28668","1"
"29243","1"
"32044","1"
"34243","1"
"35569","1"
"36139","1"
"36901","1"
"37142","0"
"37486","1"
"39663","1"
"42581","1"
"43099","1"
"43315","1"
"44084","1"
"44135","1"
"45507","1"
"45540","0"
"47789","1"
"48123","1"
"49164","1"
"49926","1"
"51212","1"
"53513","1"
"55365","1"
"56229","1"
"60649","1"
"60680","1"
"60805","1"
"60848","1"
"61894","1"
"63086","1"
"63681","0"
"64426","0"
"64468","0"
"66730","1"
"67180","1"
"67223","1"
"68327","1"
"68335","1"
"68986","0"
"71151","1"
"72422","1"
"75798","1"
"76408","1"
"77086","1"
"77552","1"
"77936","1"
"79850","1"
"79968","1"
"82180","1"
"86134","0"
"88325","1"
"88942","1"
"93930","1"
"95642","1"
"98687","1"
"101174","1"
"101742","1"
"106725","0"
"108009","1"
"108586","1"
"110259","1"
"112698","1"
"113534","1"
"114112","0"
"114830","1"
"116894","1"
"117986","1"
"119684","1"
"120886","1"
"121396","1"
"121439","1"
"122524","1"
"124171","0"
"127055","1"
"130763","1"
"132058","1"
"132411","0"
"132488","0"
"135041","1"
"138250","1"
"138502","1"
"138680","1"
"139180","1"
"139212","1"
"140182","1"
"140758","1"
"142545","1"
"143515","1"
"144218","1"
"144661","1"
"145155","1"
"149040","1"
"149559","0"
"150517","0"
"151846","1"
"151929","1"
"153227","1"
"153584","1"
"157018","1"
"157938","1"
"159720","1"
"159802","1"
"160245","1"
"160889","1"
"166044","1"
"166364","0"
"166431","1"
"168727","1"
"169362","1"
"169897","1"
"171785","1"
"173246","1"
"174853","1"
"175544","0"
"176213","1"
"176322","0"
"176918","1"
"177492","1"
"178001","1"
"179716","1"
"186316","1"
"187455","1"
"187552","1"
"189861","1"
"189943","1"
"191700","1"
"192109","1"
"192649","1"
"193789","1"
"193919","1"
"195101","1"
"195626","1"
"196345","1"
"196771","1"
"198465","1"
"200738","1"
"203758","1"
"205136","1"
"206154","1"
"206823","1"
"206855","0"
"208894","1"
"209429","1"
"209513","1"
"209840","1"
"209888","1"
"210067","1"
"210978","1"
"211536","1"
"212797","1"
"214777","1"
"215581","1"
"216141","1"
"221328","1"
"221339","1"
"222375","1"
"223559","1"
"224771","0"
"225274","1"
"225675","1"
"225735","1"
"226528","1"
"226693","1"
"227222","0"
"228642","0"
"229352","0"
"232008","1"
"233673","1"
"237731","0"
"238600","0"
"239912","1"
"241141","1"
"241250","1"
"241327","1"
"241575","0"
"243375","1"
"244750","1"
"244803","1"
"245094","1"
"245304","1"
"246123","1"
"246525","1"
"247770","1"
"248730","1"
"248830","1"
"249064","1"
"249330","1"
"249775","1"
"253018","0"
"255263","1"
"256417","1"
"257655","1"
"257730","1"
"257956","1"
"258390","1"
"262249","1"
"264575","1"
"269060","1"
"269713","1"
"269795","1"
"270648","1"
"271625","0"
"271657","1"
"273203","0"
"274493","1"
"275018","0"
"275109","1"
"275980","0"
"279129","1"
"281133","1"
"281888","1"
"284234","1"
"285289","1"
"285931","1"
"285990","1"
"289518","0"
"291448","1"
"291874","0"
"293300","1"
"294313","1"
"294504","1"
"294520","0"
"297239","1"
"298782","1"
"299704","1"
"299913","1"
"300445","1"
"301239","1"
"301566","1"
"301924","1"
"302651","1"
"302729","0"
"304049","1"
"304567","1"
"306456","1"
"307616","0"
"308913","1"
"310224","1"
"310759","0"
"311654","1"
"312673","1"
"312695","1"
"313054","1"
"317963","1"
"320232","1"
"320827","1"
"320929","1"
"320979","1"
"323424","1"
"323829","0"
"324945","1"
"325463","1"
"326401","1"
"326794","1"
"327896","1"
"328107","1"
"328851","1"
"333995","1"
"334992","1"
"338101","1"
"338768","1"
"339537","1"
"342437","1"
"342729","1"
"343204","1"
"343505","1"
"343622","1"
"344826","0"
"345401","1"
"345745","1"
"347109","1"
"347632","1"
"347734","1"
"350799","1"
"354421","1"
"354755","1"
"355539","1"
"355739","1"
"359498","1"
"360036","1"
"360602","0"
"360911","1"
"362231","1"
"362484","1"
"364621","1"
"364655","1"
"365058","1"
"366720","1"
"367029","0"
"367155","1"
"367565","1"
"368057","1"
"371155","1"
"372042","1"
"372102","1"
"372511","1"
"372885","0"
"373194","1"
"373406","0"
"373639","1"
"374217","1"
"376765","1"
"378303","1"
"378493","1"
"379338","0"
"379906","1"
"380734","1"
"383073","0"
"383966","1"
"384333","0"
"384759","1"
"385262","1"
"385572","1"
"386664","1"
"386934","1"
"387619","1"
"388172","1"
"502","1"
"535","1"
"972","1"
"1171","1"
"3061","1"
"5415","1"
"10123","1"
"13791","1"
"19339","1"
"19654","1"
"21454","0"
"25665","1"
"31412","1"
"34079","0"
"37479","1"
"38197","1"
"39086","1"
"42034","1"
"42093","1"
"44834","1"
"45385","1"
"47198","1"
"47701","1"
"48884","1"
"49195","1"
"49824","1"
"51233","1"
"56417","1"
"59648","1"
"59825","1"
"61781","1"
"64185","1"
"64505","1"
"65266","1"
"65400","1"
"67454","1"
"67631","1"
"68282","1"
"68630","1"
"72945","1"
"76096","1"
"78900","1"
"79454","0"
"79602","1"
"80347","0"
"81191","1"
"81584","0"
"82653","1"
"84340","1"
"85451","0"
"85577","1"
"88554","0"
"91810","1"
"91821","0"
"92438","1"
"92565","0"
"94153","1"
"94952","1"
"96508","0"
"98053","0"
"101061","1"
"101754","1"
"103844","1"
"104420","1"
"105702","1"
"107405","1"
"107705","1"
"108523","1"
"108892","1"
"110186","1"
"110498","1"
"112970","1"
"114214","1"
"116657","0"
"117800","1"
"118467","1"
"118654","1"
"119404","1"
"119562","1"
"120657","1"
"122763","1"
"123198","1"
"123499","1"
"125222","1"
"125703","0"
"126524","1"
"128478","1"
"129507","1"
"132734","0"
"134629","1"
"135664","1"
"136207","0"
"137580","1"
"138851","1"
"139819","1"
"140026","1"
"140439","1"
"141291","1"
"142812","1"
"142844","1"
"143714","1"
"147507","1"
"147650","1"
"149585","1"
"150705","1"
"151199","1"
"152218","1"
"153491","1"
"153773","1"
"153956","1"
"155822","1"
"156330","1"
"157039","1"
"157116","1"
"157359","1"
"158546","1"
"161755","1"
"162798","1"
"164137","0"
"166334","0"
"166944","1"
"167120","1"
"169810","1"
"170278","0"
"170353","1"
"170563","0"
"171765","1"
"172306","1"
"173484","1"
"173687","0"
"173905","1"
"174890","1"
"175240","1"
"176955","1"
"178199","1"
"179287","1"
"179369","1"
"180606","1"
"181648","1"
"181994","1"
"184049","1"
"185936","1"
"186472","1"
"186857","1"
"187273","1"
"188417","1"
"188444","1"
"188451","0"
"189645","1"
"191359","1"
"192261","1"
"192345","1"
"192907","1"
"196960","1"
"197759","1"
"200250","1"
"201846","1"
"203912","0"
"204062","1"
"205062","1"
"206040","0"
"206734","1"
"207230","0"
"207904","1"
"210344","1"
"210461","1"
"211483","1"
"212125","1"
"213455","1"
"214430","1"
"214549","1"
"215667","0"
"215752","1"
"216093","1"
"218987","1"
"219110","1"
"219329","0"
"219547","1"
"220866","0"
"222736","0"
"223866","0"
"224735","0"
"228702","1"
"228730","1"
"230310","1"
"230751","1"
"231371","1"
"237128","1"
"237211","1"
"237235","1"
"238081","1"
"242059","1"
"242485","1"
"245192","1"
"245792","1"
"246137","1"
"249785","1"
"250271","1"
"252035","1"
"255476","0"
"256021","1"
"257658","0"
"258119","1"
"258746","1"
"259782","1"
"263005","1"
"263550","1"
"263773","1"
"264128","1"
"265888","0"
"266114","0"
"266648","1"
"267436","1"
"267660","1"
"268891","1"
"269292","1"
"269918","1"
"270460","0"
"271244","0"
"271488","1"
"272826","1"
"273612","1"
"273937","1"
"275174","1"
"275756","0"
"276679","0"
"276761","1"
"276769","1"
"279119","1"
"280797","0"
"282393","1"
"283447","1"
"284115","1"
"284741","0"
"285132","0"
"285408","1"
"285869","1"
"286061","1"
"286486","1"
"286614","1"
"291978","1"
"295195","1"
"295670","1"
"296490","1"
"297383","1"
"298034","1"
"299249","1"
"301068","1"
"302379","1"
"302867","1"
"302983","1"
"303360","0"
"303726","1"
"305422","0"
"306400","1"
"308187","1"
"308254","1"
"308999","1"
"309945","1"
"310118","1"
"310931","1"
"311763","1"
"311775","1"
"312284","1"
"312443","1"
"315716","1"
"316410","1"
"316484","1"
"317531","1"
"318067","1"
"318390","1"
"319279","0"
"319426","1"
"323581","0"
"323689","1"
"324132","0"
"326254","1"
"326571","1"
"326922","1"
"327807","1"
"328003","1"
"328041","1"
"328492","1"
"329498","1"
"329706","1"
"329963","0"
"330573","1"
"331377","1"
"331918","1"
"332255","0"
"332289","0"
"334827","1"
"335582","0"
"335896","1"
"336013","1"
"337870","1"
"340318","1"
"341138","1"
"341379","1"
"342425","1"
"343769","1"
"345255","1"
"345356","1"
"345991","1"
"346467","1"
"347497","1"
"347812","1"
"348999","1"
"351456","1"
"351656","1"
"352076","0"
"352837","1"
"353297","0"
"355135","0"
"356161","1"
"356830","0"
"359903","1"
"360782","1"
"361443","1"
"361675","1"
"361945","1"
"363171","1"
"363907","1"
"363968","1"
"364802","1"
"365110","1"
"365395","1"
"366037","0"
"366421","1"
"367068","1"
"367115","1"
"367461","1"
"367586","1"
"367684","0"
"368545","1"
"368805","1"
"368980","0"
"369664","0"
"370733","1"
"372465","0"
"1983","1"
"8692","0"
"13396","1"
"13857","1"
"17250","0"
"17893","1"
"18418","1"
"20794","1"
"21961","0"
"26025","1"
"28796","1"
"33978","1"
"34439","1"
"35634","1"
"40705","1"
"41701","1"
"41969","1"
"43580","1"
"45228","1"
"45500","0"
"47207","1"
"47801","0"
"48458","1"
"49146","1"
"49455","0"
"50499","1"
"50923","1"
"51010","1"
"51502","1"
"53224","1"
"53225","1"
"58119","1"
"58294","1"
"58711","1"
"60152","1"
"60208","1"
"61605","1"
"62064","1"
"62079","1"
"62567","1"
"64362","0"
"68541","0"
"69979","1"
"70528","1"
"70577","1"
"70681","1"
"70797","1"
"71817","1"
"72852","1"
"74430","1"
"77198","1"
"77731","1"
"79797","1"
"80215","1"
"81451","1"
"83756","1"
"87317","1"
"88194","1"
"88613","0"
"89178","0"
"89228","1"
"97513","1"
"101128","1"
"104983","1"
"106896","1"
"110362","1"
"110774","1"
"111155","0"
"111934","1"
"112768","0"
"114283","0"
"115977","0"
"116139","1"
"117014","0"
"117250","1"
"117732","1"
"118370","1"
"118458","1"
"118643","1"
"120250","0"
"120951","0"
"121025","1"
"123958","1"
"125019","1"
"125102","1"
"126364","1"
"127736","1"
"130074","1"
"130587","1"
"131327","1"
"133860","0"
"133886","1"
"135834","1"
"136168","1"
"138029","1"
"138045","1"
"141647","0"
"141973","1"
"144448","1"
"146522","1"
"147741","1"
"147816","1"
"148042","1"
"148853","1"
"152068","1"
"153221","1"
"155029","0"
"156230","1"
"156873","1"
"159990","1"
"160009","1"
"160834","0"
"162656","1"
"162808","1"
"163009","1"
"163542","1"
"164427","1"
"165883","1"
"167426","0"
"168113","1"
"168273","1"
"170337","1"
"172066","1"
"174170","1"
"176011","1"
"177287","1"
"177389","1"
"178300","0"
"179026","1"
"179985","1"
"180095","1"
"181543","1"
"181556","1"
"183480","1"
"185378","1"
"186916","1"
"189087","1"
"189555","1"
"190675","1"
"196841","1"
"199180","1"
"199556","0"
"203859","1"
"204427","1"
"204570","1"
"204829","1"
"207981","0"
"209484","1"
"210629","1"
"213798","1"
"215132","1"
"215267","1"
"215542","1"
"215702","0"
"216972","1"
"217020","1"
"217157","1"
"217900","0"
"218616","1"
"220525","1"
"221376","1"
"221745","1"
"223356","1"
"224026","1"
"224660","1"
"226279","1"
"227459","1"
"227928","1"
"230845","1"
"234512","0"
"234695","1"
"236407","1"
"236859","1"
"238523","0"
"239009","0"
"239258","1"
"240178","1"
"240996","0"
"241892","0"
"243836","1"
"244138","1"
"245725","1"
"247922","1"
"252287","0"
"254635","1"
"255035","1"
"255429","1"
"256222","1"
"257481","1"
"258228","1"
"259314","1"
"260056","1"
"260165","0"
"260273","1"
"261500","1"
"263457","1"
"263623","1"
"265687","0"
"266849","1"
"267628","0"
"267861","1"
"267977","0"
"268272","1"
"268629","1"
"269676","0"
"270879","1"
"271077","1"
"271855","1"
"272233","1"
"273946","1"
"275207","1"
"275541","0"
"276052","1"
"276266","0"
"277922","1"
"277965","1"
"279094","1"
"279561","1"
"279945","0"
"283645","1"
"287823","1"
"288695","1"
"288968","1"
"289187","0"
"290456","1"
"291467","1"
"291945","1"
"292095","1"
"293431","0"
"295028","1"
"295135","1"
"295438","1"
"296173","1"
"296650","1"
"299588","1"
"300032","1"
"301528","1"
"302615","1"
"303200","1"
"304117","1"
"304655","1"
"305924","1"
"307494","1"
"308605","1"
"310629","1"
"312794","1"
"312928","0"
"315165","1"
"315381","1"
"316518","0"
"317413","1"
"319896","1"
"321024","1"
"323515","0"
"323866","1"
"324506","0"
"324643","1"
"327142","0"
"327191","1"
"327534","1"
"327776","0"
"327985","0"
"328059","1"
"328061","1"
"328568","1"
"328577","1"
"328964","0"
"330334","1"
"330900","1"
"334851","1"
"336517","1"
"336866","1"
"337479","1"
"338103","0"
"339007","0"
"340093","0"
"342434","1"
"342556","0"
"343210","1"
"346426","1"
"347010","0"
"347054","0"
"347538","1"
"348196","0"
"350519","1"
"350647","1"
"351271","1"
"351440","0"
"352478","1"
"352670","1"
"353489","1"
"354038","1"
"354097","1"
"354883","0"
"356452","1"
"356638","0"
"357656","1"
"359347","1"
"360600","1"
"362998","0"
"364327","1"
"366422","1"
"366682","1"
"366706","0"
"367560","1"
"368636","1"
"369230","1"
"370075","0"
"370160","1"
"370357","1"
"371037","0"
"371419","1"
"371753","1"
"373335","1"
"373459","1"
"374318","1"
"374480","1"
"377017","1"
"377362","1"
"377454","1"
"378773","0"
"379291","1"
"380420","1"
"382624","1"
"383738","1"
"384471","1"
"384874","1"
"385632","1"
"386151","0"
"386753","1"
"388233","0"
"392160","1"
"393554","1"
"393629","1"
"393738","0"
"394500","1"
"394809","1"
"395735","1"
"396856","1"
"397125","1"
"766","1"
"2311","1"
"5102","0"
"11060","1"
"12592","1"
"14389","1"
"16861","0"
"23397","0"
"24931","1"
"25116","1"
"26595","1"
"27567","1"
"28961","1"
"29856","1"
"35538","1"
"35753","1"
"35988","0"
"36324","1"
"38987","1"
"39847","0"
"40586","1"
"41547","1"
"41562","1"
"42482","1"
"42558","0"
"42950","1"
"43290","1"
"43368","0"
"44101","0"
"45013","1"
"47253","1"
"50394","1"
"50568","0"
"51412","1"
"53786","1"
"55056","1"
"55391","1"
"57708","1"
"60446","1"
"64141","1"
"68243","0"
"68477","0"
"73439","0"
"74092","1"
"75621","1"
"78238","0"
"78799","1"
"80617","0"
"80993","1"
"82599","1"
"82607","0"
"87522","1"
"89909","1"
"92533","0"
"94935","1"
"100732","1"
"101268","0"
"101569","0"
"105095","1"
"106766","1"
"107616","1"
"108134","0"
"108822","1"
"108848","0"
"109705","0"
"110803","1"
"111945","1"
"111954","1"
"112263","1"
"112532","1"
"113185","0"
"114597","1"
"117127","1"
"118138","0"
"118540","0"
"119167","1"
"119198","0"
"119651","1"
"122033","1"
"124604","0"
"126738","0"
"127454","1"
"127606","1"
"128466","1"
"129912","1"
"130262","1"
"131449","1"
"132988","1"
"134626","1"
"134934","1"
"135169","1"
"136069","1"
"136789","1"
"139005","1"
"141351","0"
"141545","1"
"141802","1"
"142764","0"
"144201","1"
"146359","1"
"146557","0"
"147437","1"
"147627","1"
"147713","1"
"150284","1"
"150375","1"
"157211","1"
"163881","1"
"164901","1"
"165495","1"
"166545","1"
"167923","1"
"168409","1"
"168559","1"
"169070","1"
"171267","1"
"171277","1"
"171835","1"
"172439","1"
"172486","1"
"173290","1"
"177284","1"
"177910","1"
"180986","1"
"181530","1"
"182197","1"
"183042","1"
"185389","1"
"190612","0"
"191673","1"
"193077","0"
"193161","1"
"194289","0"
"195109","1"
"195116","1"
"196930","1"
"197387","1"
"198692","1"
"200020","1"
"200447","1"
"200599","1"
"202939","1"
"204017","1"
"204308","1"
"204802","1"
"207000","1"
"207290","1"
"208085","0"
"209470","1"
"211118","1"
"211160","1"
"211695","1"
"212941","1"
"213483","1"
"215570","1"
"220902","1"
"221097","1"
"222133","1"
"222877","1"
"224145","1"
"225598","1"
"226510","1"
"227279","1"
"227461","1"
"230896","1"
"231924","1"
"232435","1"
"235191","1"
"235416","1"
"236205","1"
"237079","1"
"238102","1"
"238151","1"
"240031","0"
"241533","0"
"241995","1"
"242295","1"
"243831","1"
"243865","1"
"245447","1"
"246725","1"
"249283","1"
"249388","0"
"250151","1"
"250209","1"
"250357","1"
"250700","1"
"253375","1"
"253761","0"
"254895","1"
"255157","0"
"255332","1"
"255700","1"
"258296","1"
"258767","1"
"258775","1"
"259234","1"
"259451","0"
"260738","1"
"261638","1"
"261655","1"
"263820","1"
"264154","1"
"265960","1"
"268015","1"
"268025","1"
"272042","1"
"275989","1"
"276345","1"
"276656","1"
"279782","1"
"280207","1"
"282907","0"
"283431","1"
"283707","1"
"283894","0"
"284043","0"
"285455","1"
"287085","1"
"287379","1"
"287871","0"
"289174","1"
"290896","1"
"291740","1"
"294470","1"
"294607","1"
"294766","0"
"295058","1"
"297112","1"
"297345","1"
"300047","1"
"302679","1"
"303664","1"
"304216","1"
"304256","1"
"305359","1"
"309135","1"
"309412","1"
"310199","1"
"310765","1"
"310833","1"
"311601","1"
"311627","1"
"312444","0"
"314234","1"
"315362","0"
"315363","1"
"315672","1"
"316325","0"
"316866","0"
"317368","1"
"319037","0"
"319232","1"
"319923","1"
"320052","1"
"320166","1"
"321304","1"
"323750","0"
"326770","1"
"327002","1"
"327251","1"
"327569","1"
"327597","1"
"328490","1"
"329333","1"
"329886","1"
"331600","1"
"331767","1"
"333706","1"
"335399","0"
"336753","1"
"337223","1"
"338450","1"
"340128","1"
"340341","1"
"340898","0"
"343865","1"
"344753","1"
"344851","1"
"345746","0"
"346723","1"
"346823","1"
"346840","1"
"347475","1"
"347574","1"
"347811","1"
"348630","0"
"351927","1"
"353148","1"
"356718","1"
"357785","1"
"358189","1"
"362334","0"
"362426","1"
"366980","1"
"367053","0"
"369261","1"
