Id,AnswerCount
"55510","7"
"55532","6"
"55641","9"
"55753","4"
"55859","8"
"56046","2"
"56091","7"
"56145","1"
"56340","6"
"56347","9"
"56391","12"
"56424","2"
"56500","7"
"56682","8"
"56741","2"
"57355","6"
"57483","31"
"57840","4"
"58058","3"
"58554","2"
"58730","10"
"58841","5"
"59280","4"
"59331","9"
"59635","5"
"59670","21"
"60000","8"
"60331","2"
"60422","2"
"60507","6"
"60570","11"
"60641","6"
"60649","16"
"60653","4"
"60673","22"
"60751","2"
"60830","12"
"60871","9"
"60977","6"
"61071","6"
"61109","25"
"61253","7"
"61278","7"
"61402","3"
"61443","8"
"61453","1"
"61499","7"
"61634","5"
"61669","4"
"61680","10"
"61914","3"
"62340","11"
"62389","14"
"62398","5"
"62501","3"
"62512","7"
"62623","5"
"62629","3"
"62810","2"
"62832","6"
"62918","7"
"62977","4"
"63147","7"
"63166","8"
"63429","3"
"63494","15"
"63784","9"
"64498","4"
"64582","7"
"64645","7"
"64782","20"
"64851","11"
"64958","4"
"65037","9"
"65074","6"
"65133","3"
"65524","9"
"65724","15"
"66166","12"
"66722","14"
"67015","3"
"67174","12"
"67273","14"
"67426","12"
"67554","13"
"67894","10"
"68042","8"
"68084","12"
"68144","5"
"68460","6"
"69112","6"
"69115","16"
"69250","6"
"69539","8"
"69738","6"
"69926","5"
"70013","7"
"70643","1"
"70682","3"
"70880","10"
"71108","8"
"71416","18"
"71475","2"
"71659","5"
"71820","12"
"71959","5"
"71979","11"
"71980","5"
"72010","9"
"72128","19"
"72271","12"
"72552","15"
"72616","6"
"72769","6"
"72789","4"
"72931","30"
"73117","7"
"73134","24"
"73286","6"
"73313","1"
"73519","6"
"73686","7"
"74326","20"
"74350","3"
"74451","8"
"74696","3"
"75180","9"
"75191","16"
"75213","6"
"75385","3"
"75432","4"
"75538","64"
"75701","6"
"75722","10"
"76624","10"
"76796","29"
"77005","28"
"77013","5"
"77126","14"
"77266","3"
"77293","3"
"77522","6"
"77535","2"
"77718","13"
"77817","7"
"77996","5"
"78053","2"
"78184","11"
"78717","11"
"78723","7"
"79023","28"
"79210","22"
"79356","4"
"79537","6"
"79677","9"
"79745","4"
"79992","2"
"80341","8"
"80348","5"
"80452","8"
"80518","4"
"80619","7"
"80691","6"
"80831","3"
"80923","11"
"81062","9"
"81158","9"
"81194","3"
"81644","7"
"81656","12"
"81870","15"
"82294","2"
"82415","4"
"82495","4"
"82550","2"
"82993","5"
"83439","12"
"83512","5"
"83640","6"
"84064","2"
"84269","3"
"84427","9"
"84626","5"
"84817","12"
"85122","18"
"85726","5"
"86046","5"
"86219","3"
"86474","1"
"86561","9"
"86582","22"
"86751","2"
"87096","14"
"87220","3"
"87372","13"
"87405","5"
"87610","6"
"87689","4"
"87794","18"
"87831","4"
"87932","8"
"88554","3"
"88558","4"
"88573","14"
"88957","9"
"88991","4"
"89275","44"
"89402","9"
"89488","7"
"89588","2"
"89767","4"
"90164","4"
"90272","14"
"90503","7"
"90798","4"
"91384","22"
"91420","4"
"91511","4"
"91616","6"
"91683","9"
"91715","14"
"91849","4"
"91935","4"
"92039","3"
"92396","23"
"92546","12"
"92671","2"
"92859","28"
"93039","15"
"93073","7"
"93260","12"
"93313","3"
"93545","6"
"93569","6"
"93692","10"
"94046","1"
"94227","11"
"94380","2"
"94755","3"
"94794","15"
"95500","16"
"95890","2"
"95956","6"
"96196","37"
"96233","6"
"96285","27"
"96414","2"
"96500","7"
"96579","14"
"97050","9"
"97081","11"
"97338","7"
"97447","10"
"97454","16"
"97948","10"
"97987","23"
"98153","11"
"98242","10"
"98586","6"
"98628","11"
"98705","9"
"98944","7"
"99297","11"
"99474","10"
"99479","10"
"99510","12"
"99552","6"
"99623","4"
"99907","6"
"99979","9"
"100221","7"
"100304","3"
"100444","4"
"100596","7"
"100678","6"
"100854","7"
"101046","2"
"101267","7"
"101329","9"
"101604","7"
"102009","8"
"102283","2"
"102459","2"
"103280","4"
"103298","2"
"103347","4"
"103358","8"
"103480","7"
"103512","9"
"103531","1"
"104009","6"
"104322","9"
"104844","5"
"104952","5"
"104959","10"
"105014","18"
"105252","28"
"105326","1"
"106033","9"
"106056","1"
"106117","4"
"106243","1"
"106347","3"
"106405","3"
"106412","7"
"106470","3"
"106508","12"
"106862","9"
"107294","5"
"107549","3"
"107591","7"
"107616","4"
"108047","4"
"108318","14"
"108389","9"
"108443","5"
"108518","9"
"108768","12"
"109129","2"
"109317","18"
"109449","8"
"109937","14"
"110015","1"
"110157","14"
"110393","4"
"110436","11"
"110833","5"
"111023","3"
"111122","7"
"111391","2"
"111415","1"
"111478","7"
"111630","2"
"112085","16"
"112277","8"
"112433","15"
"112612","3"
"112702","11"
"112738","3"
"112831","8"
"112861","4"
"112897","6"
"112946","2"
"113033","8"
"113150","12"
"113288","11"
"113385","5"
"113424","7"
"113818","4"
"113830","16"
"113992","5"
"114085","14"
"114180","11"
"114211","3"
"114238","6"
"114819","9"
"114874","4"
"115045","21"
"115115","8"
"115703","10"
"116002","3"
"116038","11"
"116154","2"
"116469","4"
"116485","15"
"116535","8"
"116646","3"
"116687","5"
"116951","13"
"117110","9"
"117293","30"
"117346","10"
"117429","9"
"117693","1"
"117708","2"
"117755","5"
"117792","8"
"117844","5"
"118199","10"
"118547","7"
"118630","7"
"118659","4"
"118727","4"
"118774","6"
"118876","1"
"118945","1"
"119098","13"
"119114","4"
"119123","11"
"119414","8"
"119492","5"
"119578","10"
"119869","2"
"119999","3"
"120033","7"
"120295","16"
"120533","8"
"120876","9"
"120957","17"
"121162","10"
"121326","5"
"121757","17"
"121787","7"
"121922","10"
"122208","12"
"122316","9"
"122455","4"
"122782","4"
"122826","7"
"122886","2"
"122914","3"
"123012","8"
"123758","14"
"124322","5"
"124332","16"
"124623","1"
"124856","4"
"124880","5"
"124966","7"
"125094","5"
"125124","8"
"125192","7"
"125580","11"
"125597","10"
"125663","3"
"125806","5"
"125828","10"
"125880","4"
"125885","8"
"126279","7"
"126297","3"
"126452","3"
"126751","12"
"126781","5"
"126800","3"
"126966","3"
"127009","10"
"127290","10"
"127426","7"
"127514","6"
"127564","13"
"127608","3"
"128217","3"
"129919","1"
"130117","15"
"130237","7"
"130287","3"
"130322","7"
"130664","8"
"130800","2"
"130913","5"
"131241","25"
"131445","3"
"131589","7"
"131659","1"
"131803","8"
"132039","3"
"132116","11"
"132210","3"
"132242","6"
"132323","7"
"132358","4"
"132592","2"
"132612","4"
"132667","4"
"132738","16"
"133364","16"
"133569","9"
"133679","5"
"133837","3"
"133899","5"
"133948","1"
"134371","8"
"134526","4"
"134569","6"
"134731","12"
"134796","6"
"135069","17"
"135112","6"
"135129","11"
"135634","7"
"135946","5"
"136050","3"
"136175","5"
"136548","10"
"136703","7"
"136752","2"
"136880","17"
"136946","18"
"137038","12"
"137089","4"
"137147","12"
"137258","3"
"137282","9"
"137659","3"
"137812","23"
"138122","5"
"138153","2"
"138361","26"
"138394","13"
"138466","1"
"138600","11"
"138616","4"
"138917","4"
"138952","2"
"139325","3"
"139622","2"
"139668","3"
"139686","17"
"139705","4"
"139826","3"
"140033","3"
"140061","18"
"140204","9"
"140337","1"
"140347","4"
"140751","2"
"140786","5"
"140935","18"
"141337","10"
"141399","3"
"141498","14"
"141752","9"
"141864","3"
"141939","3"
"142016","3"
"142240","8"
"142331","9"
"142391","6"
"142602","10"
"142644","18"
"142781","8"
"142804","6"
"142877","8"
"143006","3"
"143073","6"
"143156","3"
"143174","20"
"143233","5"
"143285","12"
"143580","1"
"143746","11"
"143788","3"
"143808","15"
"143850","4"
"144285","3"
"144583","7"
"144761","11"
"144993","16"
"145096","11"
"145110","31"
"145270","13"
"145350","2"
"145563","9"
"145570","11"
"145573","6"
"145586","6"
"145621","4"
"145814","6"
"145828","6"
"145838","14"
"146207","7"
"146271","9"
"146275","2"
"146381","12"
"146387","6"
"146452","6"
"146480","1"
"146795","2"
"146850","13"
"146873","3"
"146924","7"
"146943","3"
"146989","20"
"147016","4"
"147130","14"
"147298","8"
"147323","3"
"147339","14"
"147372","5"
"147378","5"
"147391","4"
"147572","7"
"147902","7"
"147920","3"
"148003","7"
"148024","10"
"148071","2"
"148225","3"
"148281","3"
"148298","28"
"148373","7"
"148403","9"
"148407","11"
"148511","9"
"148540","6"
"148570","12"
"148807","6"
"148881","3"
"149033","19"
"149119","3"
"149268","12"
"149336","6"
"149488","4"
"149500","8"
"149710","7"
"149995","9"
"150186","4"
"150269","3"
"150294","6"
"150355","20"
"150726","5"
"150803","5"
"151046","14"
"151124","4"
"151299","5"
"151418","10"
"151728","6"
"151841","7"
"151919","10"
"151974","51"
"152005","10"
"152016","5"
"152064","10"
"152084","3"
"152097","6"
"152123","6"
"152140","1"
"152216","3"
"152318","9"
"152387","10"
"152436","8"
"152555","20"
"152643","7"
"152745","10"
"152957","1"
"153046","6"
"153065","9"
"153074","16"
"153134","1"
"153257","4"
"153354","4"
"153559","8"
"153616","10"
"153676","5"
"153685","7"
"153707","4"
"154060","1"
"154136","10"
"154245","11"
"154365","12"
"154469","9"
"154536","20"
"154547","1"
"154661","3"
"154730","4"
"154780","4"
"154802","7"
"155191","3"
"155311","4"
"155378","7"
"155672","10"
"155930","4"
"156257","15"
"156278","3"
"156373","2"
"156438","9"
"156799","8"
"156936","4"
"157101","3"
"157211","7"
"157689","5"
"158232","6"
"158534","5"
"158585","13"
"158628","3"
"158836","8"
"158908","6"
"159006","5"
"159034","8"
"159103","8"
"159240","7"
"159298","4"
"159339","6"
"159442","8"
"159983","7"
"160082","8"
"160147","5"
"160281","2"
"160292","10"
"160379","12"
"160793","4"
"160913","1"
"160973","2"
"160974","5"
"161053","23"
"161166","2"
"161177","13"
"161369","2"
"161490","4"
"161540","2"
"161639","5"
"161672","8"
"161790","10"
"161852","3"
"162229","1"
"162309","4"
"162480","9"
"162735","15"
"162941","18"
"163058","8"
"163364","3"
"163365","9"
"163432","6"
"163487","1"
"163938","8"
"163962","3"
"164002","3"
"164022","1"
"164026","4"
"164039","2"
"164102","4"
"164168","11"
"164284","3"
"164305","2"
"164344","6"
"164356","7"
"164372","3"
"164496","9"
"164693","16"
"165101","3"
"165188","5"
"165386","2"
"165551","4"
"165637","10"
"165699","4"
"165723","17"
"165945","5"
"165984","2"
"166004","5"
"166033","4"
"166083","3"
"166113","3"
"166125","7"
"166356","5"
"166474","9"
"166542","6"
"166617","3"
"166630","6"
"166641","16"
"167109","3"
"167165","11"
"167199","14"
"167427","2"
"167735","6"
"167743","6"
"167862","7"
"168017","8"
"168232","3"
"168249","6"
"168298","9"
"168408","8"
"168528","3"
"168938","1"
"168979","5"
"169058","5"
"169194","4"
"169355","3"
"169404","5"
"170036","9"
"170380","5"
"170686","12"
"170909","2"
"170988","1"
"171213","9"
"171435","6"
"171596","4"
"171755","2"
"171816","2"
"171862","3"
"171917","12"
"172199","4"
"172262","5"
"172653","2"
"172764","2"
"172854","2"
"172863","4"
"172928","5"
"173298","9"
"173366","3"
"173374","4"
"173618","8"
"173681","5"
"173770","9"
"173821","5"
"173870","3"
"173930","5"
"173995","4"
"174013","10"
"174349","6"
"174449","14"
"174612","9"
"175100","8"
"175228","10"
"175244","17"
"175689","7"
"175738","2"
"176062","6"
"176158","5"
"176332","1"
"176376","3"
"176459","2"
"176559","6"
"176691","3"
"176989","21"
"177037","1"
"177113","5"
"177197","8"
"177205","5"
"177363","9"
"177383","4"
"177437","11"
"177464","5"
"177468","6"
"177559","2"
"177640","3"
"177677","6"
"177723","6"
"177885","7"
"177906","3"
"178173","2"
"178265","11"
"178326","3"
"178449","1"
"178838","6"
"178934","6"
"179105","6"
"179213","10"
"179500","17"
"179643","3"
"179653","5"
"179684","6"
"179723","11"
"179735","5"
"179907","1"
"180172","9"
"180277","1"
"180320","25"
"180327","10"
"180358","12"
"180401","13"
"180516","4"
"180528","5"
"180601","17"
"180870","7"
"180947","8"
"181037","6"
"181050","10"
"181064","5"
"181213","3"
"181413","5"
"181624","10"
"181629","2"
"181630","6"
"181693","4"
"181731","3"
"181921","13"
"181975","4"
"182278","18"
"182408","3"
"182739","3"
"182910","4"
"182957","3"
"183108","3"
"183209","5"
"183447","7"
"183606","7"
"183788","18"
"183898","3"
"183991","2"
"184027","7"
"184253","2"
"184373","6"
"184448","4"
"184537","18"
"184777","9"
"185050","7"
"185073","2"
"185291","7"
"185445","2"
"185624","9"
"185844","15"
"185862","8"
"185883","2"
"186004","5"
"186073","4"
"186232","4"
"186237","25"
"186494","9"
"186648","7"
"187057","4"
"187421","4"
"187567","4"
"187583","8"
"187640","12"
"187713","6"
"187797","6"
"188299","5"
"188393","1"
"188449","4"
"188591","4"
"188693","8"
"188942","5"
"189055","13"
"189172","15"
"189350","4"
"189522","5"
"189622","4"
"189892","9"
"189921","5"
"190059","3"
"190135","14"
"190184","4"
"190232","9"
"190263","6"
"190326","6"
"190553","8"
"190681","10"
"190748","6"
"190830","3"
"190854","6"
"190996","2"
"191020","2"
"191253","14"
"191493","6"
"191614","13"
"191687","2"
"191757","26"
"191814","2"
"191842","8"
"191980","2"
"192021","1"
"192124","2"
"192151","1"
"192686","3"
"192940","1"
"193469","16"
"193471","2"
"193473","3"
"193703","2"
"193708","3"
"193715","5"
"193864","17"
"193965","6"
"194358","3"
"194463","3"
"194465","16"
"194492","3"
"194499","4"
"194621","3"
"194634","5"
"194676","22"
"194912","2"
"195207","3"
"195323","5"
"195497","6"
"195524","1"
"195548","2"
"195682","4"
"195696","9"
"195714","6"
"195802","3"
"195842","2"
"195853","10"
"196088","5"
"196329","9"
"196390","5"
"196522","13"
"196733","6"
"196976","8"
"197048","5"
"197121","3"
"197135","2"
"197140","5"
"197211","6"
"197258","1"
"197375","9"
"197379","3"
"197461","9"
"197468","2"
"197509","2"
"197606","6"
"197675","9"
"197839","20"
"197948","6"
"197983","8"
"197987","3"
"197999","5"
"198051","9"
"198071","3"
"198124","4"
"198199","27"
"198215","2"
"198402","14"
"198625","8"
"199016","3"
"199092","4"
"199333","30"
"199403","7"
"199418","4"
"199555","9"
"199606","3"
"199627","11"
"199629","3"
"199747","9"
"199876","4"
"199959","2"
"199999","1"
"200032","8"
"200090","8"
"200093","5"
"200237","7"
"200550","3"
"200737","5"
"200857","12"
"201141","3"
"201359","7"
"201593","31"
"201718","14"
"201940","4"
"201992","10"
"202007","1"
"202340","8"
"202549","3"
"202718","8"
"203126","7"
"203189","3"
"203257","7"
"203548","4"
"203616","23"
"203667","6"
"203823","3"
"203847","2"
"203899","7"
"203990","3"
"204167","1"
"204345","2"
"204360","6"
"204396","9"
"204476","19"
"204576","2"
"204606","3"
"204683","1"
"204841","5"
"204983","7"
"205059","5"
"205127","1"
"205270","4"
"205522","1"
"205945","13"
"206045","2"
"206106","16"
"206172","7"
"206257","7"
"206272","5"
"206498","1"
"206564","11"
"206811","6"
"206857","6"
"206998","4"
"207021","2"
"207069","3"
"207312","1"
"207496","3"
"207662","6"
"207730","4"
"207768","6"
"207881","2"
"207965","4"
"207976","17"
"207994","2"
"208268","1"
"208373","6"
"208433","6"
"208475","3"
"208855","3"
"208959","5"
"209086","11"
"209110","2"
"209148","6"
"209198","12"
"209334","11"
"209603","7"
"209793","4"
"210026","2"
"210247","2"
"210506","4"
"210616","8"
"210639","1"
"210646","6"
"210782","8"
"210836","2"
"210939","6"
"211237","6"
"211376","3"
"211384","2"
"211535","10"
"211621","2"
"211830","5"
"211934","3"
"212006","6"
"212155","2"
"212237","12"
"212442","7"
"212492","6"
"212528","12"
"212559","13"
"212645","3"
"212669","6"
"212808","3"
"212900","5"
"212990","5"
"213027","14"
"213121","10"
"213256","8"
"213761","9"
"213875","6"
"213907","10"
"213952","4"
"213953","2"
"213957","2"
"214109","5"
"214230","7"
"214411","8"
"214477","1"
"214687","3"
"214700","5"
"214706","4"
"214843","2"
"214891","4"
"214927","8"
"214953","2"
"215110","9"
"215233","2"
"215399","9"
"215430","5"
"215461","3"
"215470","5"
"215684","2"
"215752","4"
"215961","6"
"215963","3"
"216012","5"
"216068","5"
"216124","3"
"216259","10"
"216450","2"
"216510","5"
"216748","13"
"216823","36"
"217073","2"
"217149","10"
"217266","3"
"217463","2"
"217532","4"
"217892","3"
"217901","2"
"217911","13"
"218003","3"
"218089","4"
"218226","6"
"218488","4"
"218747","10"
"218786","8"
"218951","2"
"219139","6"
"219420","20"
"219726","4"
"219770","12"
"219914","11"
"220040","3"
"220323","5"
"220423","15"
"220644","9"
"220718","3"
"220752","7"
"220756","7"
"220832","3"
"220884","6"
"220891","2"
"221185","12"
"221281","2"
"221346","5"
"221482","7"
"221894","5"
"221950","5"
"222175","6"
"222189","3"
"222195","6"
"222248","2"
"222471","16"
"222557","20"
"222658","3"
"222667","2"
"222778","6"
"222916","4"
"223021","7"
"223215","17"
"223314","1"
"223421","5"
"223445","2"
"223634","4"
"223771","9"
"223919","5"
"224043","6"
"224090","3"
"224138","19"
"224163","3"
"224204","14"
"224225","6"
"224234","2"
"224397","6"
"224421","4"
"224500","3"
"224704","6"
"224777","2"
"224966","15"
"225078","2"
"225250","2"
"225283","8"
"225362","7"
"225432","4"
"225480","3"
"226061","6"
"226064","2"
"226144","17"
"226302","7"
"226377","8"
"226402","1"
"226577","4"
"226828","21"
"226834","8"
"226939","2"
"227001","5"
"227762","10"
"228005","19"
"228036","5"
"228304","2"
"228404","8"
"228617","11"
"228620","16"
"228675","2"
"228781","3"
"228783","5"
"228881","1"
"228908","7"
"229069","8"
"229664","8"
"229671","11"
"229924","5"
"230584","9"
"230687","8"
"230715","5"
"230790","2"
"231121","8"
"231128","4"
"231146","4"
"231198","2"
"231220","1"
"231318","2"
"231381","6"
"231491","10"
"231547","4"
"231746","4"
"231868","3"
"231885","5"
"232030","7"
"232161","3"
"232222","11"
"232445","6"
"232472","2"
"232926","3"
"233035","4"
"233127","9"
"233258","11"
"233328","6"
"233446","3"
"233911","3"
"234012","1"
"234027","2"
"234171","5"
"234234","2"
"234276","3"
"234365","11"
"234388","12"
"234458","12"
"234482","7"
"234503","7"
"234724","10"
"234866","12"
"234872","1"
"235072","12"
"235326","8"
"235376","6"
"235386","6"
"235422","3"
"235570","2"
"235616","3"
"235664","4"
"235762","3"
"235763","1"
"236035","4"
"236086","9"
"236125","4"
"236129","72"
"236156","5"
"236172","12"
"236335","7"
"236354","4"
"236399","3"
"236436","2"
"236669","1"
"236792","4"
"236801","8"
"237027","6"
"237064","6"
"237285","12"
"237370","8"
"237425","10"
"237542","12"
"237716","4"
"237804","12"
"237899","5"
"237978","4"
"238008","6"
"238343","9"
"238411","5"
"238441","11"
"238452","10"
"238465","7"
"238517","3"
"238523","9"
"238535","11"
"238738","5"
"238740","2"
"238748","2"
"238764","2"
"239054","2"
"239302","6"
"239315","5"
"239344","8"
"239453","3"
"239588","10"
"239742","11"
"239876","9"
"239910","5"
"240184","5"
"240212","14"
"240874","2"
"240876","7"
"240887","4"
"241144","6"
"241274","1"
"241327","12"
"241403","2"
"241516","1"
"241581","2"
"241936","3"
"241955","4"
"242172","8"
"242294","3"
"242695","5"
"242728","40"
"242894","4"
"242926","10"
"243082","8"
"243242","3"
"243269","4"
"243322","2"
"243365","6"
"243381","7"
"243383","5"
"243568","2"
"243621","1"
"243696","4"
"243712","12"
"243802","7"
"243967","28"
"244303","1"
"244316","12"
"244453","9"
"244487","1"
"244492","2"
"244499","1"
"244646","6"
"244784","3"
"244845","3"
"244941","7"
"245475","4"
"245557","7"
"245619","1"
"245628","3"
"245740","9"
"245742","16"
"245838","3"
"246071","2"
"246077","4"
"246293","5"
"246315","7"
"246407","3"
"246445","5"
"246564","4"
"246683","1"
"246806","4"
"247093","5"
"247106","7"
"247327","1"
"247538","8"
"247639","5"
"247703","4"
"247738","6"
"247818","6"
"248104","3"
"248134","7"
"248182","1"
"248400","9"
"248421","4"
"248617","8"
"248693","14"
"249009","13"
"249062","4"
"249415","3"
"249467","5"
"249500","10"
"249581","6"
"249607","2"
"249827","3"
"249985","3"
"250033","4"
"250096","9"
"250394","12"
"251007","22"
"251159","4"
"251248","9"
"251325","4"
"251403","6"
"251432","5"
"251438","3"
"251885","17"
"252028","14"
"252297","5"
"252492","3"
"252515","7"
"252671","7"
"252819","3"
"252951","1"
"252962","5"
"252986","8"
"253099","4"
"253157","5"
"253212","8"
"253284","5"
"253469","2"
"253475","16"
"253556","13"
"253720","7"
"253768","6"
"254058","3"
"254132","2"
"254229","2"
"254526","3"
"254673","5"
"254985","3"
"255068","1"
"255081","2"
"255198","2"
"255302","3"
"255612","7"
"255645","11"
"255741","5"
"255773","3"
"255852","4"
"256033","7"
"256038","14"
"256109","3"
"256188","6"
"256220","5"
"256297","9"
"256557","3"
"256702","3"
"256719","2"
"256724","3"
"256807","4"
"257030","2"
"257091","12"
"257111","3"
"257134","1"
"257152","6"
"257259","6"
"257275","1"
"257286","2"
"257288","22"
"257343","3"
"257353","8"
"257552","8"
"257797","2"
"258020","2"
"258050","10"
"258422","6"
"258425","3"
"258438","1"
"258871","4"
"258968","2"
"259166","5"
"259240","4"
"259248","4"
"259269","4"
"259297","10"
"259562","2"
"259853","8"
"259890","3"
"260040","2"
"260096","3"
"260125","4"
"260169","5"
"260254","3"
"260380","10"
"260464","5"
"261152","5"
"261215","2"
"261271","5"
"261294","1"
"261336","8"
"261357","1"
"261377","6"
"261500","2"
"261518","5"
"261548","2"
"261559","2"
"261567","6"
"261591","13"
"261629","1"
"261648","5"
"261829","11"
"261958","4"
"261963","15"
"262000","13"
"262036","2"
"262201","6"
"262211","2"
"262232","11"
"262254","4"
"262451","4"
"262579","2"
"262714","5"
"262853","5"
"262899","8"
"262932","8"
"263227","3"
"263339","7"
"263370","5"
"263676","4"
"263735","2"
"263906","3"
"263945","3"
"264057","3"
"264217","1"
"264318","3"
"264552","3"
"264642","3"
"264763","4"
"265146","2"
"265228","4"
"265258","7"
"265518","5"
"265563","2"
"265650","4"
"266168","7"
"266206","5"
"266326","3"
"266328","3"
"266501","9"
"266523","13"
"266665","4"
"266694","1"
"266854","3"
"266870","7"
"266913","11"
"267026","7"
"267042","2"
"267057","3"
"267179","3"
"267186","3"
"267248","3"
"267259","2"
"267367","3"
"267418","6"
"267427","7"
"267455","7"
"267473","4"
"267477","5"
"267507","2"
"267540","3"
"267752","3"
"267825","9"
"267838","9"
"267908","4"
"267998","1"
"268011","1"
"268023","8"
"268069","4"
"268121","7"
"268260","5"
"268587","5"
"268604","3"
"268772","1"
"268898","4"
"269054","4"
"269081","4"
"269135","2"
"269223","6"
"269241","4"
"269268","16"
"269384","3"
"269633","1"
"269794","5"
"269837","5"
"269882","7"
"269918","5"
"269932","3"
"270250","1"
"270347","7"
"270408","10"
"270455","11"
"270488","6"
"270524","3"
"270527","3"
"270542","6"
"270592","4"
"270623","3"
"270917","8"
"270947","9"
"270984","2"
"271042","7"
"271076","9"
"271089","0"
"271204","8"
"271261","3"
"271404","1"
"271488","9"
"271612","5"
"271833","4"
"271845","1"
"271939","5"
"271971","11"
"272030","2"
"272036","4"
"272112","2"
"272161","4"
"272414","2"
"272479","2"
"272523","5"
"272607","6"
"272750","9"
"272900","7"
"272964","6"
"273148","2"
"273209","49"
"273451","14"
"273630","2"
"273716","7"
"273720","11"
"273836","8"
"273869","3"
"273908","3"
"274066","4"
"274375","4"
"274490","1"
"274566","2"
"274626","16"
"274841","3"
"274861","13"
"274915","4"
"274951","6"
"275004","16"
"275128","5"
"275169","2"
"275199","4"
"275214","6"
"275249","3"
"275355","3"
"275375","3"
"275404","6"
"275458","6"
"275484","4"
"275577","2"
"275733","3"
"275795","3"
"275853","7"
"275871","5"
"275958","8"
"275994","15"
"276010","1"
"276058","9"
"276066","2"
"276099","4"
"276102","8"
"276173","24"
"276188","8"
"276420","5"
"276543","3"
"276562","1"
"276761","5"
"276769","2"
"276807","2"
"276847","1"
"276884","5"
"276904","1"
"276976","3"
"277258","10"
"277482","8"
"277521","10"
"277655","4"
"277809","4"
"277855","1"
"278025","2"
"278149","2"
"278260","4"
"278273","13"
"278363","13"
"278429","6"
