Id,AnswerCount
"25107526","1"
"25109716","2"
"25109962","2"
"25111712","1"
"25120017","3"
"25132467","1"
"25149078","1"
"25150683","1"
"25151890","2"
"25159889","2"
"25162640","0"
"25165627","2"
"25167615","1"
"25170091","2"
"25182565","1"
"25184213","2"
"25184314","1"
"25185562","1"
"25189453","1"
"25190063","2"
"25192016","1"
"25192782","1"
"25192915","1"
"25193270","1"
"25197315","1"
"25209289","1"
"25213555","1"
"25214064","1"
"25216446","1"
"25216964","1"
"25217988","1"
"25219734","3"
"25225346","2"
"25226571","1"
"25231320","1"
"25233487","1"
"25233680","1"
"25233925","1"
"25237590","1"
"25243199","1"
"25246443","1"
"25255736","1"
"25260919","1"
"25260968","1"
"25262551","1"
"25265527","1"
"25269597","1"
"25272392","1"
"25273816","1"
"25274493","1"
"25276043","1"
"25278248","2"
"25284837","1"
"25286096","1"
"25296195","2"
"25297447","1"
"25298953","4"
"25303227","2"
"25313583","1"
"25316115","2"
"25316911","2"
"25323634","1"
"25327750","1"
"25328310","2"
"25339153","2"
"25339603","2"
"25342568","1"
"25345225","2"
"25348218","1"
"25351182","1"
"25355139","1"
"25365383","1"
"25366066","1"
"25366966","1"
"25368836","1"
"25372477","2"
"25378599","1"
"25383488","4"
"25386576","1"
"25393507","1"
"25399245","1"
"25407632","1"
"25410028","2"
"25413201","2"
"25414926","2"
"25415490","1"
"25428920","4"
"25436356","1"
"25437726","1"
"25439240","1"
"25445761","3"
"25460612","1"
"25460709","1"
"25462935","1"
"25464151","1"
"25468098","1"
"25468422","1"
"25471637","1"
"25474152","1"
"25483986","1"
"25505275","1"
"25507320","1"
"25513755","2"
"25528271","1"
"25530035","1"
"25531963","2"
"25536654","2"
"25538703","1"
"25539175","1"
"25549672","1"
"25561137","1"
"25563667","1"
"25569865","1"
"25576748","1"
"25581463","2"
"25581889","2"
"25584306","1"
"25585191","0"
"25585254","1"
"25586681","1"
"25587655","1"
"25589296","3"
"25590384","1"
"25597271","2"
"25604339","1"
"25611369","1"
"25611632","1"
"25612791","1"
"25618367","1"
"25619647","1"
"25624834","0"
"25627473","1"
"25629356","1"
"25632070","2"
"25635729","1"
"25637556","1"
"25644806","2"
"25648214","1"
"25649423","1"
"25650128","1"
"25654692","1"
"25660689","1"
"25677402","2"
"25684227","3"
"25688402","1"
"25693374","1"
"25693824","1"
"25702909","1"
"25722829","1"
"25725066","1"
"25726084","1"
"25728336","2"
"25730586","1"
"25730737","1"
"25733930","1"
"25740916","3"
"25754863","1"
"25764057","1"
"25775727","2"
"25777197","1"
"25805174","2"
"25815625","1"
"25818082","2"
"25821326","1"
"25821551","1"
"25823392","1"
"25827573","1"
"25835234","2"
"25840109","1"
"25867875","3"
"25869782","2"
"25877285","2"
"25880043","2"
"25887793","1"
"25894629","3"
"25895398","1"
"25897288","1"
"25901195","1"
"25907800","2"
"25917260","2"
"25917927","1"
"25920796","2"
"25929640","1"
"25939463","1"
"25939951","1"
"25941576","1"
"25941815","1"
"25959075","2"
"25960318","1"
"25964311","1"
"25967193","2"
"25978808","2"
"25980847","1"
"26006740","2"
"26033976","2"
"26035694","1"
"26037099","1"
"26042703","1"
"26042900","1"
"26049939","1"
"26051433","1"
"26056210","1"
"26062892","2"
"26063593","1"
"26064673","1"
"26070189","1"
"26070559","1"
"26071757","1"
"26073890","1"
"26076005","2"
"26076548","1"
"26080157","2"
"26082229","1"
"26085254","1"
"26107876","1"
"26109277","1"
"26117197","1"
"26126683","2"
"26136207","1"
"26136604","1"
"26142232","3"
"26151293","1"
"26151324","1"
"26154305","1"
"26162590","1"
"26163272","1"
"26169216","1"
"26185485","4"
"26185618","1"
"26190213","1"
"26191603","1"
"26191607","1"
"26192564","3"
"26194576","1"
"26196091","2"
"26199926","1"
"26201171","1"
"26201515","1"
"26202494","2"
"26203281","2"
"26205695","1"
"26210607","2"
"26212397","2"
"26219381","1"
"26220655","1"
"26224947","2"
"26230437","1"
"26234241","1"
"26236185","2"
"26240489","1"
"26243025","4"
"26246849","1"
"26252191","1"
"26256769","1"
"26265634","1"
"26266313","2"
"26266606","1"
"26266684","0"
"26266722","1"
"26271151","2"
"26278028","1"
"26280533","1"
"26280859","2"
"26282902","0"
"26285550","1"
"26287470","1"
"26291922","1"
"26299015","1"
"26301269","1"
"26303090","1"
"26304113","1"
"26304903","1"
"26306608","1"
"26309081","1"
"26311953","1"
"26316761","3"
"26319581","1"
"26320784","1"
"26321095","1"
"26321592","2"
"26323707","1"
"26326224","1"
"26327598","2"
"26327778","1"
"26328055","1"
"26328898","1"
"26329231","2"
"26333439","2"
"26334928","3"
"26336281","1"
"26344708","1"
"26346154","1"
"26346575","1"
"26347653","0"
"26349778","2"
"26351794","2"
"26354465","1"
"26359415","1"
"26359641","1"
"26360312","1"
"26364310","1"
"26364744","1"
"26365404","2"
"26368288","2"
"26370173","1"
"26371255","1"
"26378178","2"
"26378842","4"
"26379097","2"
"26388861","1"
"26390773","2"
"26399310","1"
"26409316","1"
"26412396","1"
"26418781","2"
"26423447","1"
"26429356","1"
"26434053","2"
"26434364","1"
"26435046","2"
"26435102","1"
"26435791","1"
"26437043","3"
"26438702","3"
"26446587","2"
"26451497","1"
"26451814","1"
"26452313","1"
"26460738","2"
"26469715","3"
"26473956","1"
"26477757","1"
"26478009","1"
"26478350","1"
"26478558","2"
"26486166","2"
"26489701","1"
"26498704","1"
"26500901","2"
"26507068","2"
"26511472","1"
"26512070","1"
"26516744","1"
"26518233","1"
"26533249","1"
"26536871","3"
"26537009","1"
"26538700","3"
"26539766","2"
"26544430","1"
"26544542","1"
"26546215","3"
"26549480","2"
"26550962","1"
"26555682","2"
"26560714","1"
"26560774","1"
"26563724","1"
"26563762","1"
"26569620","1"
"26570506","2"
"26570773","1"
"26572015","1"
"26575443","2"
"26576889","3"
"26577070","2"
"26577760","1"
"26580694","1"
"26581440","1"
"26584721","1"
"26587396","2"
"26593387","5"
"26594733","1"
"26595418","1"
"26595505","1"
"26602012","1"
"26602353","1"
"26605224","3"
"26611202","1"
"26611664","2"
"26612590","2"
"26614531","3"
"26614777","1"
"26615458","1"
"26621746","2"
"26623243","0"
"26637158","1"
"26643626","1"
"26643688","4"
"26644486","3"
"26644508","2"
"26655752","1"
"26664770","2"
"26665441","2"
"26665471","1"
"26671145","1"
"26685251","1"
"26685666","1"
"26685699","1"
"26687315","1"
"26688137","2"
"26688141","1"
"26688575","2"
"26692720","3"
"26694398","2"
"26702341","1"
"26705128","1"
"26705277","1"
"26710596","1"
"26714984","2"
"26731243","2"
"26732763","1"
"26739691","2"
"26757355","6"
"26758010","1"
"26758907","1"
"26771078","1"
"26775594","1"
"26778657","1"
"26782294","2"
"26784654","2"
"26803064","1"
"26804441","1"
"26810793","2"
"26828582","1"
"26834412","1"
"26836488","2"
"26854228","2"
"26854299","1"
"26855978","1"
"26857654","1"
"26860905","3"
"26864941","1"
"26894244","1"
"26908383","1"
"26913532","1"
"26914160","1"
"26915472","1"
"26915970","1"
"26917549","2"
"26919609","5"
"26920178","1"
"26920789","2"
"26921431","2"
"26922353","1"
"26938162","1"
"26940504","1"
"26942358","1"
"26942873","1"
"26945853","2"
"26945875","1"
"26946161","3"
"26946646","3"
"26947669","1"
"26949265","1"
"26950970","1"
"26953280","2"
"26953420","1"
"26953665","1"
"26954804","2"
"26957897","1"
"26958178","1"
"26958489","2"
"26959015","1"
"26959949","1"
"26960537","2"
"26960761","1"
"26960776","1"
"26963430","1"
"26965066","1"
"26965127","1"
"26970793","1"
"26974226","2"
"26976104","1"
"26983355","1"
"26993015","2"
"26998485","2"
"27001067","2"
"27007065","1"
"27009740","1"
"27013055","1"
"27020952","2"
"27022848","1"
"27029083","2"
"27029860","2"
"27032271","1"
"27034174","2"
"27039768","2"
"27040227","1"
"27043268","4"
"27043750","1"
"27049194","1"
"27052819","1"
"27053902","1"
"27062874","4"
"27065466","1"
"27065655","1"
"27067749","1"
"27071836","1"
"27072477","2"
"27073779","1"
"27073799","1"
"27073860","2"
"27073877","1"
"27074456","1"
"27076567","1"
"27076607","1"
"27078250","2"
"27078510","1"
"27080405","1"
"27082748","1"
"27082848","1"
"27083544","2"
"27084910","1"
"27089062","1"
"27089432","1"
"27090568","1"
"27092273","1"
"27094788","2"
"27097676","2"
"27097694","2"
"27097710","1"
"27098694","2"
"27107182","1"
"27118398","1"
"27118547","1"
"27134168","1"
"27136725","1"
"27140634","2"
"27149752","1"
"27150652","1"
"27152779","2"
"27157784","1"
"27161005","2"
"27163593","1"
"27165493","1"
"27173041","1"
"27175685","3"
"27182808","3"
"27183469","2"
"27185132","1"
"27185147","1"
"27193592","2"
"27195506","1"
"27197938","1"
"27201086","1"
"27201961","1"
"27212238","1"
"27213191","1"
"27215396","2"
"27218117","1"
"27219258","1"
"27219533","2"
"27221193","1"
"27221504","2"
"27222103","1"
"27222834","2"
"27224760","1"
"27224927","2"
"27236794","2"
"27238547","1"
"27242122","2"
"27244465","1"
"27247142","1"
"27253210","1"
"27260590","1"
"27264841","2"
"27267767","2"
"27269315","1"
"27275007","1"
"27278401","1"
"27283507","1"
"27285672","1"
"27285866","1"
"27294539","1"
"27305585","3"
"27306394","1"
"27307694","1"
"27310017","2"
"27311938","1"
"27312069","1"
"27318076","1"
"27324821","2"
"27325246","2"
"27326227","1"
"27329653","1"
"27335252","1"
"27337939","6"
"27344452","1"
"27346742","0"
"27350295","1"
"27353715","1"
"27358938","2"
"27359586","1"
"27361350","3"
"27362523","2"
"27368642","1"
"27369733","1"
"27372976","1"
"27376426","1"
"27382517","1"
"27384824","2"
"27387698","1"
"27389589","1"
"27390523","2"
"27390892","1"
"27393166","1"
"27406751","1"
"27408551","1"
"27415011","1"
"27418505","2"
"27425600","2"
"27436021","1"
"27441224","1"
"27449082","1"
"27454761","1"
"27457820","1"
"27459640","3"
"27460453","1"
"27461207","1"
"27461750","2"
"27461947","2"
"27466025","1"
"27468243","1"
"27468558","3"
"27469928","2"
"27473583","2"
"27474077","1"
"27474725","1"
"27474923","1"
"27475113","1"
"27476772","4"
"27476895","3"
"27477482","1"
"27477712","1"
"27479431","1"
"27491196","2"
"27492461","1"
"27492969","2"
"27496278","2"
"27498583","1"
"27499367","3"
"27503270","1"
"27505978","1"
"27515154","1"
"27518375","1"
"27519454","1"
"27531899","1"
"27532210","1"
"27533922","2"
"27534364","3"
"27534422","2"
"27535289","1"
"27539104","2"
"27545000","1"
"27546063","1"
"27552159","1"
"27552670","1"
"27554838","1"
"27567849","1"
"27570978","1"
"27578903","1"
"27582739","2"
"27587201","1"
"27588416","5"
"27589054","2"
"27590552","2"
"27591993","1"
"27592046","4"
"27595977","1"
"27597317","1"
"27597854","2"
"27601115","2"
"27603813","1"
"27606616","1"
"27612687","1"
"27613874","1"
"27619047","1"
"27625704","1"
"27626167","1"
"27627252","2"
"27628519","1"
"27632660","1"
"27633971","2"
"27634458","1"
"27641116","1"
"27646925","2"
"27648634","2"
"27650188","2"
"27650312","3"
"27650643","3"
"27653198","1"
"27659274","1"
"27659610","1"
"27660151","1"
"27662120","4"
"27664956","1"
"27665396","2"
"27668286","2"
"27668597","1"
"27668612","1"
"27673049","1"
"27673674","1"
"27675554","1"
"27676206","1"
"27677466","2"
"27679858","1"
"27683144","1"
"27683266","2"
"27683435","1"
"27686557","1"
"27687872","1"
"27693504","1"
"27694413","1"
"27697527","2"
"27715556","1"
"27716654","1"
"27719250","1"
"27723433","1"
"27723617","2"
"27725466","1"
"27725748","1"
"27732042","2"
"27734708","4"
"27735337","0"
"27741937","1"
"27742032","2"
"27746662","1"
"27747785","1"
"27748964","1"
"27750985","1"
"27751137","1"
"27754877","1"
"27758387","1"
"27760022","1"
"27768956","1"
"27769635","3"
"27769681","1"
"27770031","1"
"27770032","1"
"27772980","1"
"27773073","1"
"27773313","3"
"27785671","2"
"27786355","0"
"27787516","1"
"27789346","2"
"27790168","1"
"27791532","1"
"27801810","1"
"27803491","2"
"27809095","1"
"27815315","1"
"27816023","1"
"27816488","3"
"27828487","1"
"27831944","1"
"27835375","1"
"27836444","1"
"27840394","2"
"27841475","1"
"27841657","2"
"27844778","2"
"27849622","1"
"27852613","1"
"27854721","1"
"27856991","2"
"27859822","2"
"27865837","1"
"27867765","2"
"27871299","1"
"27871633","1"
"27871755","1"
"27872009","1"
"27872753","1"
"27874680","3"
"27874683","3"
"27874987","2"
"27876328","1"
"27876561","1"
"27876588","2"
"27878955","1"
"27879161","2"
"27880570","1"
"27882800","2"
"27883509","2"
"27885793","1"
"27886474","1"
"27888069","1"
"27890435","3"
"27891795","1"
"27892375","1"
"27893223","5"
"27893501","3"
"27893617","1"
"27894600","1"
"27895150","1"
"27895946","1"
"27904864","1"
"27906885","1"
"27909064","2"
"27911656","2"
"27927656","1"
"27929560","2"
"27931098","1"
"27931605","1"
"27932655","1"
"27932840","1"
"27938260","1"
"27939355","1"
"27945858","2"
"27947424","1"
"27949929","1"
"27952003","1"
"27956519","2"
"27957103","1"
"27961879","1"
"27965471","2"
"27972686","1"
"27974327","1"
"27976061","2"
"27978017","1"
"27978377","1"
"27988291","2"
"27989662","2"
"27990213","1"
"27990554","2"
"27994144","2"
"27994509","1"
"27996430","2"
"27999559","1"
"28000113","1"
"28000462","1"
"28003383","2"
"28003483","1"
"28003773","2"
"28005134","1"
"28006383","1"
"28008585","1"
"28010779","2"
"28010796","1"
"28011437","1"
"28011803","1"
"28012090","2"
"28015040","1"
"28017569","1"
"28017826","1"
"28018689","1"
"28021991","1"
"28024373","2"
"28026423","1"
"28028854","4"
"28029565","2"
"28031155","1"
"28031806","1"
"28034470","2"
"28034646","1"
"28036173","1"
"28037986","1"
"28040921","2"
"28044231","2"
"28050461","1"
"28059483","1"
"28060294","1"
"28064409","1"
"28068807","3"
"28069678","1"
"28075834","1"
"28077309","1"
"28079010","1"
"28079061","1"
"28087314","2"
"28089695","1"
"28090120","1"
"28091340","2"
"28094636","3"
"28097572","1"
"28101655","2"
"28106795","1"
"28108689","2"
"28113504","2"
"28114218","1"
"28116147","1"
"28118159","1"
"28120483","1"
"28121957","2"
"28122133","1"
"28122233","1"
"28123445","1"
"28123453","3"
"28123923","2"
"28124221","1"
"28124323","1"
"28125341","1"
"28126735","2"
"28127089","1"
"28127165","2"
"28131319","2"
"28135373","1"
"28136739","2"
"28136946","1"
"28137192","1"
"28141695","1"
"28142316","2"
"28145732","2"
"28151073","1"
"28152418","1"
"28153830","1"
"28154563","1"
"28154683","1"
"28158738","1"
"28160027","2"
"28161628","2"
"28163772","1"
"28163904","1"
"28165090","2"
"28169745","2"
"28174144","1"
"28174681","1"
"28175528","1"
"28175681","1"
"28177149","0"
"28179867","1"
"28181112","1"
"28181869","0"
"28183497","1"
"28183972","2"
"28184317","1"
"28185846","1"
"28185854","1"
"28190153","1"
"28193463","1"
"28194335","1"
"28196869","2"
"28201792","4"
"28203414","2"
"28208037","2"
"28210260","1"
"28217865","1"
"28219231","4"
"28219519","3"
"28219730","1"
"28223830","1"
"28225958","1"
"28233640","3"
"28234518","1"
"28238283","2"
"28247990","2"
"28249168","1"
"28249292","2"
"28249778","1"
"28252038","2"
"28255598","1"
"28255861","2"
"28257119","1"
"28258548","1"
"28259925","1"
"28261325","1"
"28262485","1"
"28264349","1"
"28265036","1"
"28272739","1"
"28273169","1"
"28273252","1"
"28277230","1"
"28278213","2"
"28280035","2"
"28283641","1"
"28285085","1"
"28286960","1"
"28290758","1"
"28291349","1"
"28293228","1"
"28293677","1"
"28293743","1"
"28294105","2"
"28294735","1"
"28300423","1"
"28300742","1"
"28305478","0"
"28306185","0"
"28311868","2"
"28316788","1"
"28318886","5"
"28323968","1"
"28333612","1"
"28334628","1"
"28335821","1"
"28337381","1"
"28351778","1"
"28354693","2"
"28364995","2"
"28370126","1"
"28376182","2"
"28377450","1"
"28378295","2"
"28378407","2"
"28385339","2"
"28386120","1"
"28387421","2"
"28387711","2"
"28388032","1"
"28389371","1"
"28389990","2"
"28390651","1"
"28392008","1"
"28392986","1"
"28393369","1"
"28395722","1"
"28396827","1"
"28401589","1"
"28403648","2"
"28405400","1"
"28405621","1"
"28416448","1"
"28416707","0"
"28418584","2"
"28422310","1"
"28424220","1"
"28436240","2"
"28437537","2"
"28439614","1"
"28443186","2"
"28446632","2"
"28451235","1"
"28456813","2"
"28459091","1"
"28466809","1"
"28469061","1"
"28469667","1"
"28482876","1"
"28490170","1"
"28491759","3"
"28503514","1"
"28509874","2"
"28512314","2"
"28512394","1"
"28513851","1"
"28515784","1"
"28516996","2"
"28519745","1"
"28519997","1"
"28521637","2"
"28523778","2"
"28525270","2"
"28526180","1"
"28526850","1"
"28527702","1"
"28528998","1"
"28530071","1"
"28530338","1"
"28530779","2"
"28531026","1"
"28543503","1"
"28546466","2"
"28552334","1"
"28554366","1"
"28555013","2"
"28557650","1"
"28565440","2"
"28566531","2"
"28568263","1"
"28572101","1"
"28574458","1"
"28580386","2"
"28581903","1"
"28587698","2"
"28589764","1"
"28595075","1"
"28595151","2"
"28596548","1"
"28597380","1"
"28597751","1"
"28598592","1"
"28599334","3"
"28601334","1"
"28608823","1"
"28615756","1"
"28621980","1"
"28623802","1"
"28627673","1"
"28632698","1"
"28632968","3"
"28638757","1"
"28639012","0"
"28640286","2"
"28640738","1"
"28644070","2"
"28645624","1"
"28648391","1"
"28648543","2"
"28649120","1"
"28649311","1"
"28649466","1"
"28650782","1"
"28651259","1"
"28652031","2"
"28653996","1"
"28654978","1"
"28655362","1"
"28656387","2"
"28660362","1"
"28666042","3"
"28669417","1"
"28669607","2"
"28670683","1"
"28672190","1"
"28672884","1"
"28677561","1"
"28678615","2"
"28687122","1"
"28695607","2"
"28737318","2"
"28747694","1"
"28748852","1"
"28751001","2"
"28758246","1"
"28766975","2"
"28767108","1"
"28774496","1"
"28776276","2"
"28776630","2"
"28777933","2"
"28778547","1"
"28781446","1"
"28786758","1"
"28792072","3"
"28793406","1"
"28795609","1"
"28796331","1"
"28798036","1"
"28799372","2"
"28800121","3"
"28804235","2"
"28812052","1"
"28816426","2"
"28820781","1"
"28823788","3"
"28823901","1"
"28824992","1"
"28833622","2"
"28843931","1"
"28844877","1"
"28845351","1"
"28848814","1"
"28851989","1"
"28866103","1"
"28871598","1"
"28891416","1"
"28892351","1"
"28893145","1"
"28893183","2"
"28896850","2"
"28897297","1"
"28898872","1"
"28901036","2"
"28902760","0"
"28905810","3"
"28909583","2"
"28911010","1"
"28911833","1"
"28914042","1"
"28917594","1"
"28922832","1"
"28924134","1"
"28927215","1"
"28928242","1"
"28929864","1"
"28931515","1"
"28932450","3"
"28934609","1"
"28940727","1"
"28948716","2"
"28949524","1"
"28951503","2"
"28952411","3"
"28952938","2"
"28953262","1"
"28955563","2"
"28956195","1"
"28956434","1"
"28976259","1"
"28982814","2"
"28991050","1"
"28991866","1"
"28993446","1"
"28994012","1"
"28995703","2"
"28999104","1"
"28999226","1"
"29001667","1"
"29004506","1"
"29008127","3"
"29013617","2"
"29021089","3"
"29022016","1"
"29022991","1"
"29023305","1"
"29024019","1"
"29025811","1"
"29026066","1"
"29037033","2"
"29039450","1"
"29045790","1"
"29048833","1"
"29050285","1"
"29050360","2"
"29052462","2"
"29057443","1"
"29068716","2"
"29074573","1"
"29076709","1"
"29077211","1"
"29088633","3"
"29105612","1"
"29109354","1"
"29109590","1"
"29111317","1"
"29120804","1"
"29121993","1"
"29126533","1"
"29141637","1"
"29146092","1"
"29148544","2"
"29156200","1"
"29157300","2"
"29158406","3"
"29158680","2"
"29166437","1"
"29175481","1"
"29176626","2"
"29176667","1"
"29177449","3"
"29177894","1"
"29180215","2"
"29182843","2"
"29184358","2"
"29186299","1"
"29188141","1"
"29189615","1"
"29191170","1"
"29191829","1"
"29196708","2"
"29196869","1"
"29197909","1"
"29200304","1"
"29200914","2"
"29201370","1"
"29202137","1"
"29202698","1"
"29203122","1"
"29206540","2"
"29206549","2"
"29213225","2"
"29214501","1"
"29214963","1"
"29216271","1"
"29216530","1"
