Id,HasAcceptedAnswer
"1844798","1"
"1865546","1"
"1872692","0"
"1877540","1"
"1886448","0"
"1890643","1"
"1895830","1"
"1898553","1"
"1919355","1"
"1920916","1"
"1930819","0"
"1952404","1"
"1963139","1"
"1965030","1"
"1969473","1"
"1975057","1"
"1975849","0"
"1984223","0"
"1987381","1"
"1988249","1"
"1994928","1"
"2003803","1"
"2004679","0"
"2022956","1"
"2050411","1"
"2057735","0"
"2069467","0"
"2074687","1"
"2088591","1"
"2088917","1"
"2126456","1"
"2131191","1"
"2134001","1"
"2142824","1"
"2142943","1"
"2144218","1"
"2148598","0"
"2149175","1"
"2149559","1"
"2160873","1"
"2162914","1"
"2171243","1"
"2175647","1"
"2182468","1"
"2209506","1"
"2219418","1"
"2226762","1"
"2244644","1"
"2252183","1"
"2254370","1"
"2255016","1"
"2256770","1"
"2259151","1"
"2280778","1"
"2289226","0"
"2289293","1"
"2308268","1"
"2311480","1"
"2314002","1"
"2314419","1"
"2321004","1"
"2327455","1"
"2339246","0"
"2365052","1"
"2370472","1"
"2390738","1"
"2395284","1"
"2401860","1"
"2402553","1"
"2409931","0"
"2428316","1"
"2432578","1"
"2434689","1"
"2437976","1"
"2438367","1"
"2439948","1"
"2440414","1"
"2441258","1"
"2441954","1"
"2452657","1"
"2452968","0"
"2453143","0"
"2455065","1"
"2469109","1"
"2474342","1"
"2488196","1"
"2500436","1"
"2501056","1"
"2520008","1"
"2732","1"
"25785","1"
"28224","1"
"29061","1"
"38746","1"
"59895","1"
"71776","1"
"80612","1"
"81520","1"
"103857","1"
"105971","1"
"149057","0"
"157163","1"
"169964","0"
"171868","1"
"190912","1"
"191364","1"
"194725","1"
"202610","1"
"218156","1"
"222833","1"
"227847","1"
"234742","1"
"243750","1"
"249709","1"
"255898","1"
"296536","1"
"307951","1"
"309604","1"
"314384","1"
"326942","0"
"328264","1"
"342093","1"
"345518","1"
"370047","1"
"372869","0"
"380817","1"
"413015","1"
"415677","1"
"421772","1"
"424443","1"
"427979","1"
"436452","1"
"465272","1"
"479226","1"
"496702","1"
"503135","1"
"511683","1"
"516305","1"
"525872","1"
"543737","1"
"549737","1"
"552369","1"
"560987","1"
"562115","1"
"563500","0"
"568056","1"
"587099","0"
"592620","1"
"597134","1"
"613572","1"
"619537","1"
"628277","1"
"628745","1"
"630533","1"
"630650","1"
"632515","0"
"637396","1"
"642067","1"
"646217","1"
"646846","1"
"670191","1"
"687948","1"
"690415","1"
"690868","1"
"696463","1"
"701505","1"
"705857","1"
"706049","1"
"706750","1"
"714229","1"
"714855","1"
"714915","1"
"726773","1"
"748056","0"
"751266","1"
"756630","1"
"756756","1"
"764476","1"
"764600","1"
"776202","1"
"785519","1"
"795294","0"
"815524","1"
"832253","1"
"835865","1"
"840536","1"
"841670","1"
"855265","1"
"886061","1"
"888316","1"
"890086","1"
"899596","1"
"902946","1"
"911168","0"
"917260","1"
"922449","1"
"927332","1"
"955876","0"
"965053","1"
"966020","1"
"971879","1"
"986017","0"
"992737","0"
"998626","0"
"1012490","0"
"1044217","1"
"1045430","1"
"1058047","0"
"1077808","0"
"1083601","0"
"1102835","1"
"1112805","1"
"1115904","1"
"1122924","0"
"1154537","1"
"1160505","1"
"1163011","0"
"1183625","0"
"1187078","1"
"1188623","1"
"1205149","1"
"1205484","1"
"1242204","1"
"1278335","1"
"1316382","1"
"1321168","1"
"1322105","1"
"1327978","1"
"1331204","1"
"1333813","1"
"1343471","1"
"1349771","1"
"1352922","1"
"1354109","1"
"1375133","0"
"1390051","1"
"1401002","0"
"1401482","1"
"1421871","1"
"1426434","1"
"1429415","1"
"1447809","1"
"1452336","1"
"1455695","0"
"1461555","1"
"1469849","1"
"1475366","1"
"1486996","1"
"1501035","1"
"1501966","1"
"1506902","1"
"1512276","0"
"1514489","1"
"1528221","1"
"1529739","1"
"1537104","1"
"1537956","1"
"1565337","0"
"1567041","1"
"1570734","1"
"1570845","1"
"1571712","1"
"1577347","1"
"1580068","1"
"1583219","0"
"1583481","0"
"1584066","1"
"1593188","1"
"1596457","1"
"1615877","1"
"1629908","1"
"1636765","1"
"1636977","1"
"1637103","1"
"1648055","1"
"1653971","1"
"1655520","0"
"1660507","1"
"1662948","1"
"1670443","1"
"1674020","1"
"1682442","1"
"1706431","1"
"1712918","1"
"1727907","1"
"1774193","1"
"1776585","1"
"1777011","1"
"1781989","1"
"1800148","0"
"1801082","0"
"1803701","1"
"1818349","1"
"1821968","1"
"1831527","1"
"1839120","1"
"1842212","1"
"1850235","1"
"1862510","1"
"1865344","1"
"1878882","0"
"1881237","0"
"1886157","1"
"1891797","1"
"1892293","1"
"1913933","0"
"1924087","1"
"1924464","1"
"1930204","1"
"1936187","1"
"1938185","1"
"1953544","1"
"1961255","1"
"1967181","1"
"1972653","1"
"1972772","1"
"1991747","1"
"2001567","1"
"2005192","1"
"2038575","1"
"2045706","1"
"2047283","0"
"2048779","1"
"2059794","1"
"2061980","1"
"2075651","1"
"2087001","1"
"2087796","1"
"2089877","0"
"2090813","1"
"2092651","0"
"2113724","1"
"2126944","1"
"2128949","1"
"2135558","1"
"2138701","0"
"2139711","0"
"2150882","1"
"2155314","0"
"2159860","1"
"2176160","0"
"2197271","0"
"2199215","1"
"2200203","1"
"2203437","1"
"2206946","1"
"2212075","0"
"2220030","1"
"2230478","1"
"2243028","1"
"2246421","1"
"2250131","1"
"2253581","1"
"2277104","1"
"2292382","1"
"2314500","1"
"2315135","1"
"2325152","1"
"2334135","1"
"2336977","1"
"2354724","0"
"2359270","1"
"2362255","1"
"2365178","0"
"2368137","1"
"2371248","1"
"2377621","1"
"2397625","1"
"2398388","1"
"2399724","1"
"2401305","1"
"2401997","1"
"2416263","1"
"2416662","1"
"2421586","1"
"2425870","1"
"2429763","1"
"2437952","0"
"2439674","1"
"2441046","1"
"2443085","1"
"2455787","1"
"2457024","1"
"2458128","1"
"2458793","1"
"2465161","1"
"2472355","1"
"2489856","1"
"2493187","1"
"2494902","1"
"2506810","0"
"2507596","1"
"2511496","1"
"2551614","1"
"2564761","1"
"2581696","1"
"2598444","0"
"2606749","1"
"2612274","1"
"2613662","1"
"2614319","0"
"2616015","1"
"2621549","1"
"2622525","1"
"2624300","1"
"2634777","1"
"2638912","1"
"2640141","1"
"2644204","1"
"2645174","1"
"2652494","1"
"2657012","1"
"2673919","1"
"2674427","1"
"2683577","1"
"2689537","1"
"2693732","1"
"2697213","1"
"2699111","1"
"2701059","0"
"2701400","1"
"2702564","1"
"2705839","1"
"2709458","1"
"2726846","1"
"2726896","1"
"2731568","1"
"2736707","1"
"2736732","1"
"6134","1"
"7665","1"
"18836","1"
"28881","1"
"30066","0"
"43321","1"
"56798","1"
"63870","1"
"80875","1"
"85880","1"
"90418","1"
"91368","1"
"99348","1"
"119788","1"
"181241","0"
"192319","1"
"195655","1"
"200960","1"
"205666","1"
"208181","1"
"212745","1"
"228544","1"
"239526","1"
"240661","1"
"250354","1"
"254458","0"
"278398","1"
"312435","1"
"316078","1"
"317733","1"
"320313","1"
"341682","1"
"350381","1"
"356578","1"
"369758","1"
"373134","1"
"379385","1"
"385408","1"
"407184","0"
"416351","1"
"426294","1"
"431736","0"
"434851","1"
"435606","1"
"447619","1"
"448407","1"
"452678","1"
"462100","1"
"470232","0"
"499096","1"
"499879","1"
"513611","1"
"520437","1"
"524146","0"
"537191","0"
"540298","1"
"550922","1"
"564785","1"
"571368","1"
"583075","1"
"591642","1"
"600491","1"
"600524","0"
"619432","1"
"621915","1"
"637827","1"
"682783","0"
"683776","1"
"683994","1"
"699576","1"
"750703","1"
"750786","1"
"756133","1"
"757570","1"
"762348","1"
"774734","1"
"800235","1"
"816790","1"
"820760","1"
"821396","1"
"828824","1"
"852814","1"
"854186","1"
"878600","1"
"880467","1"
"884591","1"
"891988","1"
"899609","1"
"910523","1"
"927033","1"
"928019","1"
"934022","0"
"935206","1"
"936161","1"
"954302","1"
"967780","0"
"971622","1"
"973093","1"
"974189","1"
"981601","1"
"985846","0"
"988279","1"
"989638","1"
"994461","1"
"1000370","1"
"1008374","1"
"1008750","1"
"1009308","1"
"1012303","1"
"1036008","1"
"1039207","0"
"1040828","1"
"1040906","1"
"1052956","0"
"1056440","1"
"1059505","1"
"1061452","0"
"1064133","1"
"1075083","1"
"1083866","1"
"1084266","1"
"1118601","1"
"1121970","1"
"1127911","1"
"1130016","1"
"1131936","0"
"1133031","1"
"1139499","1"
"1143343","1"
"1158091","1"
"1163749","0"
"1169523","1"
"1200134","1"
"1201019","1"
"1201602","1"
"1202347","0"
"1205605","1"
"1211814","0"
"1234852","1"
"1247069","1"
"1247812","1"
"1253828","0"
"1253987","1"
"1262903","1"
"1300349","1"
"1303080","1"
"1322477","1"
"1325658","0"
"1355490","1"
"1368186","1"
"1369027","1"
"1392544","1"
"1416024","1"
"1424731","1"
"1434550","1"
"1439588","1"
"1447217","1"
"1448311","1"
"1457847","1"
"1462893","0"
"1466871","0"
"1477518","1"
"1483887","1"
"1487890","1"
"1491547","1"
"1500499","1"
"1501866","0"
"1508261","1"
"1510175","1"
"1513458","0"
"1513861","1"
"1517084","1"
"1521462","1"
"1522968","0"
"1524288","0"
"1530019","1"
"1538676","1"
"1541402","1"
"1562666","1"
"1563856","1"
"1573173","1"
"1581897","1"
"1593051","1"
"1602659","1"
"1630878","1"
"1647008","0"
"1662400","1"
"1662710","1"
"1665666","0"
"1667532","1"
"1668649","1"
"1682130","0"
"1682214","1"
"1683976","1"
"1687642","1"
"1694196","1"
"1713406","1"
"1714875","1"
"1729824","1"
"1732861","1"
"1738217","1"
"1740724","0"
"1767722","0"
"1768350","1"
"1769034","1"
"1773763","1"
"1780483","1"
"1794594","1"
"1800094","1"
"1800660","1"
"1819187","1"
"1821886","1"
"1829074","1"
"1829239","1"
"1832366","0"
"1833801","1"
"1835943","1"
"1838633","0"
"1840637","1"
"1841417","1"
"1861285","1"
"1865530","0"
"1878852","1"
"1898712","1"
"1901782","0"
"1907590","0"
"1924960","1"
"1932964","1"
"1943712","1"
"1948000","0"
"1958752","0"
"1972222","1"
"1974816","1"
"1997737","1"
"2006483","1"
"2016844","0"
"2019662","0"
"2033309","0"
"2041437","1"
"2054551","1"
"2059171","1"
"2060082","1"
"2061901","1"
"2079775","1"
"2087188","1"
"2091300","0"
"2102229","1"
"2106526","1"
"2107569","1"
"2107945","1"
"2109056","1"
"2119554","0"
"2119702","1"
"2122963","0"
"2123698","0"
"2134259","1"
"2135770","1"
"2144397","1"
"2150614","1"
"2151605","1"
"2164057","1"
"2164634","1"
"2167558","1"
"2172162","1"
"2173650","1"
"2174303","1"
"2181307","1"
"2182953","1"
"2188199","1"
"2192442","1"
"2197691","1"
"2198378","1"
"2217723","1"
"2218431","1"
"2224858","1"
"2227182","1"
"2241480","1"
"2243710","0"
"2244610","0"
"2260379","1"
"2264466","1"
"2267707","1"
"2270081","1"
"2295361","1"
"2308721","0"
"2309849","1"
"2327086","1"
"2331936","1"
"2348379","1"
"2355148","1"
"2355409","1"
"2373081","1"
"2374276","1"
"2384379","1"
"2388090","1"
"2391272","1"
"2405563","1"
"2409662","0"
"2414150","1"
"2419640","1"
"2419868","1"
"2436648","1"
"2439060","1"
"2439487","1"
"2441132","1"
"2444199","1"
"2469134","1"
"2470638","1"
"2472644","1"
"2473842","1"
"2476370","1"
"2484292","1"
"2486065","1"
"2495967","1"
"2503924","1"
"2504907","1"
"2509639","1"
"2511886","1"
"2512336","1"
"2517727","1"
"2518127","1"
"2528781","1"
"2540332","0"
"2543706","0"
"2576297","1"
"2576622","1"
"2583182","1"
"2599051","1"
"2601179","1"
"2613163","1"
"2615703","0"
"2619959","1"
"2624845","1"
"2636233","0"
"2638542","0"
"2642585","1"
"2645636","1"
"2655403","1"
"2657133","1"
"2661079","1"
"15537","1"
"17231","1"
"19122","1"
"27044","1"
"40244","0"
"49110","1"
"64786","0"
"78592","1"
"91110","1"
"97137","1"
"100829","1"
"102049","1"
"105075","1"
"106387","1"
"144824","1"
"146435","1"
"156916","1"
"161252","1"
"199331","1"
"208074","0"
"213855","1"
"219402","1"
"238073","1"
"245406","1"
"249578","1"
"258211","0"
"288294","0"
"290187","1"
"304864","1"
"307120","1"
"317857","1"
"321348","1"
"324167","1"
"335891","1"
"339483","1"
"346445","0"
"356763","1"
"363223","1"
"369697","0"
"372807","1"
"374438","1"
"379867","1"
"401111","0"
"414164","1"
"422963","1"
"443185","0"
"447101","1"
"460047","1"
"516912","1"
"517219","1"
"517522","1"
"523878","1"
"525592","1"
"528920","1"
"535212","0"
"538504","1"
"545387","1"
"549810","1"
"552724","1"
"574695","0"
"582726","1"
"612439","1"
"614654","1"
"614785","1"
"630096","1"
"630405","1"
"630990","0"
"638802","1"
"642707","1"
"643584","1"
"655149","1"
"656101","1"
"657130","1"
"669452","1"
"670363","1"
"670784","1"
"673055","1"
"691222","1"
"692000","1"
"758031","0"
"758774","1"
"764908","1"
"784019","1"
"789281","1"
"791227","1"
"791765","1"
"793308","1"
"806906","1"
"816717","1"
"827930","1"
"836334","1"
"845694","1"
"847724","1"
"854200","1"
"857077","1"
"871316","0"
"874389","0"
"878218","0"
"894811","1"
"914259","1"
"918886","1"
"921186","1"
"921661","1"
"922921","1"
"936662","0"
"938380","0"
"958194","0"
"971162","1"
"974599","1"
"985889","1"
"994902","1"
"1002768","1"
"1006745","0"
"1007538","1"
"1010748","0"
"1015485","0"
"1016404","1"
"1024525","1"
"1030125","0"
"1030182","1"
"1035396","1"
"1057850","0"
"1064352","1"
"1064762","1"
"1066690","1"
"1075927","1"
"1082953","0"
"1083453","1"
"1086907","1"
"1092405","1"
"1104362","1"
"1108767","0"
"1111366","1"
"1127383","0"
"1127994","1"
"1137403","0"
"1143718","1"
"1172155","0"
"1176386","1"
"1178751","1"
"1195488","1"
"1198378","0"
"1203326","1"
"1205749","1"
"1216922","0"
"1219569","0"
"1221833","1"
"1226094","1"
"1228886","1"
"1229537","1"
"1236089","1"
"1236515","1"
"1242146","1"
"1250079","1"
"1250319","1"
"1253679","1"
"1280429","1"
"1298066","1"
"1299713","1"
"1301203","1"
"1302113","0"
"1315624","1"
"1324697","1"
"1328201","1"
"1333107","1"
"1339416","1"
"1347822","1"
"1350034","0"
"1356827","1"
"1358540","1"
"1371261","1"
"1386484","1"
"1388456","1"
"1391155","0"
"1392768","1"
"1398994","0"
"1400255","1"
"1406966","1"
"1411663","1"
"1411713","1"
"1423352","1"
"1424533","1"
"1438493","1"
"1440967","1"
"1452932","1"
"1456501","0"
"1460354","1"
"1460865","1"
"1472720","0"
"1473423","0"
"1474052","1"
"1476231","0"
"1487511","1"
"1490193","0"
"1490638","1"
"1508145","1"
"1509515","1"
"1511201","0"
"1517411","1"
"1525089","1"
"1525507","1"
"1526143","1"
"1528866","1"
"1529946","1"
"1536537","1"
"1538444","1"
"1554143","1"
"1572111","1"
"1580234","1"
"1585587","1"
"1587059","1"
"1589114","1"
"1592859","1"
"1599103","1"
"1599935","1"
"1603739","1"
"1608436","1"
"1612904","1"
"1616983","1"
"1621027","1"
"1629015","1"
"1636363","1"
"1638369","0"
"1641975","1"
"1650164","1"
"1652680","1"
"1670397","1"
"1673649","1"
"1690809","1"
"1697706","1"
"1706226","1"
"1711970","1"
"1714603","1"
"1730878","1"
"1747047","1"
"1760550","1"
"1767329","1"
"1815329","1"
"1821236","1"
"1824494","0"
"1839754","1"
"1858312","0"
"1887267","1"
"1888151","0"
"1888796","1"
"1920422","0"
"1923550","1"
"1934111","1"
"1946462","1"
"1964301","1"
"1987105","1"
"1990467","1"
"1990625","1"
"2003536","1"
"2013396","1"
"2013547","1"
"2015599","1"
"2016894","1"
"2022970","1"
"2045197","1"
"2065447","1"
"2070526","0"
"2114422","1"
"2129923","1"
"2135478","1"
"2139823","1"
"2142706","1"
"2154908","0"
"2158577","0"
"2163516","1"
"2168518","1"
"2169206","1"
"2189200","1"
"2199455","1"
"2209639","0"
"2215032","0"
"2216200","1"
"2217454","1"
"2222150","1"
"2225976","1"
"2243845","0"
"2257955","1"
"2257983","1"
"2262061","1"
"2279749","1"
"2280410","1"
"2297533","1"
"2311714","1"
"2314376","1"
"2316701","0"
"2319091","1"
"2328776","0"
"2330014","1"
"2337265","0"
"2337616","1"
"2359896","1"
"2361181","1"
"2370839","1"
"2373541","1"
"2374201","1"
"2376031","1"
"2378663","1"
"2379533","0"
"2387554","0"
"2397822","1"
"2410802","1"
"2413166","1"
"2415724","1"
"2422308","1"
"2423804","1"
"2424921","1"
"2427338","1"
"2431389","0"
"2432535","1"
"2432852","1"
"2436556","1"
"2439579","1"
"2440993","1"
"2444402","0"
"2454563","1"
"2456182","1"
"2458513","1"
"2460377","1"
"2462073","1"
"2462317","1"
"2462385","1"
"2472629","1"
"2480584","1"
"2496209","1"
"2505771","1"
"2507138","1"
"2524937","1"
"2526417","1"
"2538624","1"
"2541516","1"
"2545853","1"
"2550125","1"
"2550791","1"
"2552130","1"
"2555708","1"
"7035","1"
"17965","1"
"35563","1"
"35905","1"
"38160","1"
"39867","1"
"40368","0"
"48774","1"
"60942","1"
"62044","1"
"74844","1"
"78497","1"
"89609","1"
"92802","1"
"103316","1"
"114814","1"
"125281","1"
"128365","1"
"128853","1"
"129043","1"
"135688","0"
"179291","1"
"192292","1"
"209470","1"
"236713","1"
"248470","1"
"281928","1"
"292016","1"
"302152","1"
"316590","1"
"338285","1"
"345505","1"
"347551","1"
"372116","1"
"389473","1"
"407279","1"
"407523","1"
"418896","1"
"430078","1"
"434038","0"
"461863","1"
"463963","1"
"515844","1"
"522261","1"
"543946","1"
"550490","1"
"561895","1"
"589841","0"
"590952","1"
"595002","1"
"602706","1"
"604864","1"
"619488","1"
"625563","1"
"637871","0"
"638975","1"
"638991","1"
"641449","1"
"646672","1"
"651242","1"
"657108","1"
"666977","1"
"670460","1"
"671211","1"
"677312","1"
"691842","1"
"697776","1"
"704203","1"
"709793","1"
"720122","1"
"731219","0"
"733124","0"
"733824","1"
"743219","0"
"752525","1"
"766207","1"
"777017","1"
"791758","1"
"793715","1"
"815668","1"
"816820","1"
"819944","1"
"844862","1"
"857029","1"
"858594","1"
"862388","1"
"865680","1"
"874452","1"
"884908","0"
"890991","1"
"912171","0"
"924340","1"
"929368","1"
"937716","0"
"942716","0"
"947954","0"
"965219","1"
"965663","0"
"972370","1"
"989349","1"
"1025116","1"
"1034566","1"
"1039731","0"
"1043323","1"
"1044595","1"
"1044986","1"
"1046708","0"
"1056394","1"
"1063347","1"
"1064473","1"
"1065399","1"
"1073014","1"
"1108527","1"
"1116992","1"
"1122324","0"
"1128366","1"
"1128824","0"
"1131484","1"
"1132135","1"
"1136622","1"
"1146098","1"
"1170773","1"
"1179457","1"
"1194882","0"
"1197690","1"
"1206494","0"
"1211943","1"
"1215538","1"
"1218863","1"
"1228248","0"
"1232867","1"
"1234424","1"
"1239510","1"
"1243797","1"
"1248829","0"
"1270027","0"
"1276703","0"
"1282697","1"
"1283198","1"
"1288620","1"
"1297318","0"
"1297529","0"
"1304600","1"
"1306680","1"
"1310997","0"
"1340263","1"
"1344348","1"
"1348069","1"
"1359799","1"
"1362298","1"
"1378274","1"
"1379804","1"
"1385244","1"
"1393400","1"
"1404938","1"
"1412244","1"
"1418612","1"
"1423484","0"
"1426522","1"
"1429556","1"
"1457809","1"
"1463852","0"
"1466709","0"
"1467846","1"
"1473175","0"
"1473981","1"
"1510481","1"
"1554240","1"
"1556206","1"
"1562102","1"
"1568162","1"
"1571461","1"
"1574403","1"
"1574898","1"
"1575183","0"
"1586130","1"
"1605232","1"
"1606174","0"
"1616678","0"
"1620289","1"
"1621659","1"
"1624691","1"
"1638503","0"
"1641314","1"
"1653455","1"
"1653845","1"
"1657614","0"
"1671413","1"
"1671504","1"
"1672239","0"
"1693440","0"
"1698145","1"
"1706882","1"
"1706999","0"
"1710843","1"
"1715347","1"
"1715591","1"
"1722408","1"
"1724032","0"
"1726704","1"
"1731767","1"
"1733458","1"
"1736333","1"
"1736439","1"
"1741656","1"
"1753051","1"
"1764600","0"
"1765697","1"
"1767384","1"
"1768077","1"
"1780200","1"
"1792266","1"
"1792643","0"
"1805840","0"
"1809899","1"
"1822425","1"
"1824608","1"
"1825745","0"
"1831093","1"
"1836490","1"
"1842280","1"
"1846383","1"
"1848415","1"
"1859470","1"
"1885525","1"
"1890803","1"
"1894347","1"
"1895185","1"
"1896471","0"
"1905980","1"
"1914629","1"
"1921279","1"
"1923435","1"
"1941242","1"
"1943748","0"
"1952900","1"
"1954062","0"
"1975714","1"
"1977216","1"
"1992323","1"
"2001441","1"
"2010952","1"
"2011160","1"
"2019317","1"
"2021345","1"
"2026433","1"
"2046287","1"
"2047250","1"
"2056858","1"
"2066636","0"
"2067481","1"
"2073106","1"
"2073153","1"
"2081830","1"
"2089732","1"
"2096704","1"
"2099951","1"
"2105385","1"
"2106004","1"
"2122815","0"
"2126291","1"
"2135644","1"
"2149482","1"
"2150323","1"
"2150708","1"
"2153030","0"
"2154726","1"
"2155673","1"
"2160579","1"
"2162681","1"
"2169778","1"
"2170738","0"
"2172352","1"
"2172420","1"
"2175420","0"
"2177932","1"
"2180432","1"
"2181712","1"
"2181892","1"
"2184893","0"
"2189098","1"
"2200370","1"
"2208059","1"
"2210980","1"
"2215771","1"
"2215889","1"
"2220301","1"
"2221562","0"
"2231921","1"
"2240906","1"
"2259867","1"
"2269552","0"
"2288662","1"
"2290156","1"
"2297044","1"
"2299593","1"
"2314750","1"
"2319478","1"
"2324812","1"
"2327191","1"
"2327444","1"
"2342826","1"
"2365096","1"
"2372719","1"
"2373561","1"
"2378443","1"
"2410839","1"
"2413279","0"
"2416880","1"
"2417339","1"
"2424770","1"
"2428628","1"
"2435062","1"
"2437452","1"
"2439074","1"
"2439450","1"
"2440387","1"
"2440618","1"
"2443078","1"
"2443810","1"
"2454660","1"
"2454740","1"
"2456813","0"
"2459489","1"
"2464760","1"
"2471528","0"
"2472191","1"
"2478232","1"
"2487580","0"
"2492463","1"
"2500140","0"
"2500358","1"
"2504647","1"
"2509533","1"
"2512892","1"
"2514512","0"
"2517764","1"
"2524367","0"
"2530114","1"
"2536531","1"
"40193","0"
"58207","1"
"60874","1"
"65994","0"
"73833","1"
"74886","1"
"78431","1"
"84882","1"
"101767","1"
"123235","0"
"161064","1"
"167439","1"
"169511","1"
"181313","1"
"186099","1"
"192249","1"
"211378","0"
"212965","0"
"226703","1"
"229551","1"
"270933","1"
"284662","1"
"301039","1"
"322098","1"
"331224","1"
"331642","1"
"339887","0"
"340471","1"
"356100","1"
"363209","1"
"386783","1"
"392022","1"
"394230","1"
"399209","0"
"408116","0"
"408975","0"
"411092","0"
"415403","1"
"430176","1"
"433718","1"
"443991","1"
"448126","1"
"454427","0"
"458972","1"
"463913","0"
"473979","1"
"502651","1"
"507641","1"
"509427","1"
"518268","1"
"519395","1"
"521226","1"
"524068","0"
"526782","1"
"539583","1"
"543336","1"
"553466","1"
"557800","0"
"572206","1"
"574305","1"
"588144","0"
"588843","1"
"590909","1"
"593724","1"
"616480","0"
"617182","1"
"626533","1"
"628564","1"
"628662","1"
"629874","1"
"635782","1"
"640363","0"
"640403","1"
"640493","1"
"645992","1"
"646010","1"
"649070","1"
"649697","0"
"656741","1"
"657850","1"
"665262","0"
"673016","1"
"685435","1"
"687014","1"
"690266","1"
"696839","1"
"731705","1"
"733418","1"
"736225","1"
"749544","1"
"753823","0"
"767040","1"
"780305","0"
"790195","1"
"793640","1"
"794516","1"
"807676","1"
"811546","1"
"815742","1"
"818255","1"
"850730","1"
"855616","1"
"864267","1"
"867877","1"
"869589","1"
"876239","1"
"881757","1"
"890262","0"
"890620","1"
"894474","1"
"908537","1"
"916954","0"
"920755","1"
"921455","1"
"925859","1"
"927730","0"
"928667","0"
"928703","1"
"942824","0"
"944501","1"
"945288","1"
"945840","0"
"974977","1"
"984586","1"
"997290","1"
"1030489","1"
"1030532","0"
"1039713","0"
"1051916","1"
"1064280","1"
"1064363","0"
